ASPECT RATIOS FOR JACOBIAN
1.1822104545311112 #310, triangle 104
1.131444908873657 #311, triangle 104
1.0483165560843803 #312, triangle 104
1.0295398223340695 #313, triangle 105
1.1335338798652361 #314, triangle 105
1.03219334221593 #315, triangle 105
1.1114629316025477 #316, triangle 106
1.1012894698903586 #317, triangle 106
1.2580743764514728 #318, triangle 106
1.0864777801618168 #319, triangle 107
1.0421131566052868 #320, triangle 107
1.14176618614295 #321, triangle 107
1.0786561185115542 #322, triangle 108
1.1261186249622959 #323, triangle 108
1.0284749809786635 #324, triangle 108
1.0129603599853074 #325, triangle 109
1.084666180393327 #326, triangle 109
1.0047261371567366 #327, triangle 109
1.1895967339326892 #328, triangle 110
1.0991615844512346 #329, triangle 110
1.0691851138739679 #330, triangle 110
1.4823218202933408 #331, triangle 111
1.3652488942325862 #332, triangle 111
1.3254017548953836 #333, triangle 111
1.053475671308466 #334, triangle 112
1.0797612803238668 #335, triangle 112
1.2300895253397583 #336, triangle 112
1.197787154515589 #337, triangle 113
1.447198356276148 #338, triangle 113
1.0733573212675172 #339, triangle 113
1.0489380038818912 #340, triangle 114
1.0005811393853985 #341, triangle 114
1.2779537280584077 #342, triangle 114
1.0169911405598566 #343, triangle 115
1.071610392394935 #344, triangle 115
1.024733364866722 #345, triangle 115
1.0783556561096435 #346, triangle 116
1.2743205460088731 #347, triangle 116
1.1262313488767606 #348, triangle 116
1.4293127468397977 #349, triangle 117
1.4294201739621295 #350, triangle 117
1.3521212590199339 #351, triangle 117
1.1003215703787967 #352, triangle 118
1.1151036495500153 #353, triangle 118
1.1987189625177956 #354, triangle 118
1.1524058360319367 #355, triangle 119
1.0602689400226897 #356, triangle 119
1.0567418300864173 #357, triangle 119
1.2207549986047361 #358, triangle 120
1.2638433912802975 #359, triangle 120
1.1264778166756397 #360, triangle 120
1.090123506565064 #361, triangle 121
1.065698687360528 #362, triangle 121
1.0400778452089001 #363, triangle 121
1.0973120406271042 #364, triangle 122
1.0486722845789256 #365, triangle 122
1.1160296049877925 #366, triangle 122
1.037372265764029 #367, triangle 123
1.139293454723891 #368, triangle 123
1.041489402255096 #369, triangle 123
1.0098802452272728 #370, triangle 124
1.1308232235534565 #371, triangle 124
1.0525553274736321 #372, triangle 124
1.0926101099738752 #373, triangle 125
1.2809611343000549 #374, triangle 125
1.3665948682575066 #375, triangle 125
1.03291409320606 #376, triangle 126
1.0669859253635479 #377, triangle 126
1.0060342631511978 #378, triangle 126
1.2499570095041077 #379, triangle 127
1.0189713564089355 #380, triangle 127
1.0245342910870592 #381, triangle 127
1.260184771298345 #382, triangle 128
1.243945698421412 #383, triangle 128
1.1904254690920884 #384, triangle 128
1.0004659691655804 #385, triangle 129
1.1532423340164777 #386, triangle 129
1.016006891714283 #387, triangle 129
1.1630071503592596 #388, triangle 130
1.0647291821658633 #389, triangle 130
1.0759446821571064 #390, triangle 130
1.0278802160391023 #391, triangle 131
1.2120014930018523 #392, triangle 131
1.0290624629997438 #393, triangle 131
1.0368556888829323 #394, triangle 132
1.170817263496714 #395, triangle 132
1.1791905653437522 #396, triangle 132
1.005422340360622 #397, triangle 133
1.0463047131818968 #398, triangle 133
1.1440895488256497 #399, triangle 133
1.009797060287383 #400, triangle 134
1.0462057324045635 #401, triangle 134
1.1080398142840304 #402, triangle 134
1.1215091765950833 #403, triangle 135
1.0254387631438076 #404, triangle 135
1.0191218551761496 #405, triangle 135
1.1076609088279983 #406, triangle 136
