SKEWS FOR JACOBIAN
-0.33231271835633924 #596, triangle 199
0.37891436944151197 #597, triangle 199
-0.8862154865078455 #598, triangle 200
-0.32618283072792337 #599, triangle 200
0.3805133676088041 #600, triangle 200
-0.6932690469294576 #601, triangle 201
-0.27169998837847925 #602, triangle 201
0.3735812481799707 #603, triangle 201
-0.3638565162162669 #604, triangle 202
0.3103493654505695 #605, triangle 202
0.8507592221500897 #606, triangle 202
-0.39388209546712033 #607, triangle 203
0.2295253503527678 #608, triangle 203
0.6915564840578023 #609, triangle 203
0.38610098654663055 #610, triangle 204
-0.6907540466798461 #611, triangle 204
-0.24505715732482938 #612, triangle 204
0.33697546491560004 #613, triangle 205
-0.8441834879682548 #614, triangle 205
-0.3343750053277015 #615, triangle 205
0.2895723930982768 #616, triangle 206
0.7951131614987476 #617, triangle 206
-0.36055837615030034 #618, triangle 206
0.7870988867059652 #619, triangle 207
-0.326474834352233 #620, triangle 207
0.3003381918762335 #621, triangle 207
0.32834061438180107 #622, triangle 208
-0.7214561556552054 #623, triangle 208
-0.29012417363439597 #624, triangle 208
0.84686432328856 #625, triangle 209
-0.3579094103918778 #626, triangle 209
0.31251386302102974 #627, triangle 209
-0.6568672520561459 #628, triangle 210
-0.24055562124693586 #629, triangle 210
0.3607621847107723 #630, triangle 210
0.35142580098025905 #631, triangle 211
-0.676042384137323 #632, triangle 211
-0.232502304342842 #633, triangle 211
0.3502391853568789 #634, triangle 212
-0.7480203350232817 #635, triangle 212
-0.2925259871537377 #636, triangle 212
0.8156140819882224 #637, triangle 213
-0.3347437197555708 #638, triangle 213
0.2977362008300213 #639, triangle 213
0.3175765612820536 #640, triangle 214
-0.7441819120662495 #641, triangle 214
-0.2976715883871888 #642, triangle 214
0.8106263484320122 #643, triangle 215
-0.40104341500356727 #644, triangle 215
0.2924883629390802 #645, triangle 215
0.2938913586519318 #646, triangle 216
0.7888053393681236 #647, triangle 216
-0.38649034131795945 #648, triangle 216
-0.3450435263708444 #649, triangle 217
0.336684885315942 #650, triangle 217
0.832532179756021 #651, triangle 217
-0.35529175070781227 #652, triangle 218
0.2420238700880306 #653, triangle 218
0.6733930698921831 #654, triangle 218
0.24350248300508115 #655, triangle 219
0.6778296441505393 #656, triangle 219
-0.35806919811614907 #657, triangle 219
-0.7058117419004222 #658, triangle 220
-0.2597166910319113 #659, triangle 220
0.3619947556404855 #660, triangle 220
0.3281122977059349 #661, triangle 221
-0.7027806475586835 #662, triangle 221
-0.26464664062673393 #663, triangle 221
-0.272274226501265 #664, triangle 222
0.4209025128272545 #665, triangle 222
-0.8059551825078798 #666, triangle 222
-0.794937390601865 #667, triangle 223
-0.28314165681910386 #668, triangle 223
0.36729517206392504 #669, triangle 223
0.6884894308492541 #670, triangle 224
-0.3997812393401451 #671, triangle 224
0.2341950343391541 #672, triangle 224
-0.7676017110477221 #673, triangle 225
-0.29502711414372146 #674, triangle 225
0.35740627566485406 #675, triangle 225
-0.8351453222132253 #676, triangle 226
-0.3412960765149376 #677, triangle 226
0.3675805408556429 #678, triangle 226
-0.28722595746841656 #679, triangle 227
0.3130690208371308 #680, triangle 227
-0.7308464614964693 #681, triangle 227
0.3200238172527364 #682, triangle 228
0.8398032317452164 #683, triangle 228
-0.3210660862082035 #684, triangle 228
-0.7132182254574695 #685, triangle 229
-0.28005349229041515 #686, triangle 229
0.32286882972936887 #687, triangle 229
-0.3213201001489145 #688, triangle 230
0.3343002426903993 #689, triangle 230
0.90560141075031 #690, triangle 230
0.7805579347955781 #691, triangle 231
-0.35832016693468494 #692, triangle 231
0.29640534111475253 #693, triangle 231
-0.27915511002982935 #694, triangle 232
0.3668954512809002 #695, triangle 232
-0.8475761583092019 #696, triangle 232
-0.7969296358676718 #697, triangle 233
-0.30167054171319535 #698, triangle 233
0.358674917159434 #699, triangle 233
0.36328894859536204 #700, triangle 234
-0.6625903828677498 #701, triangle 234
-0.2229278122407056 #702, triangle 234
0.7766623079768566 #703, triangle 235
-0.34152841193849304 #704, triangle 235
0.2955694227209472 #705, triangle 235
-0.871256922388052 #706, triangle 236
-0.31519242386737917 #707, triangle 236
0.3192782470306851 #708, triangle 236
0.7954030348829021 #709, triangle 237
-0.3287438172049787 #710, triangle 237
0.2888033368813294 #711, triangle 237
0.3416888797758167 #712, triangle 238
-0.6678129444479852 #713, triangle 238
-0.23669417708340806 #714, triangle 238
-0.6426853934653265 #715, triangle 239
-0.23254501838295907 #716, triangle 239
0.3613497314784076 #717, triangle 239
-0.37160524859655475 #718, triangle 240
0.3117232654377204 #719, triangle 240
0.8121623044707416 #720, triangle 240
-0.32633943584066144 #721, triangle 241
0.3020422140231083 #722, triangle 241
0.7487019750851476 #723, triangle 241
-0.8239916791864043 #724, triangle 242
-0.32125274471281795 #725, triangle 242
0.34906583458530843 #726, triangle 242
0.29330119620044826 #727, triangle 243
0.7652553154303001 #728, triangle 243
-0.3359709627726803 #729, triangle 243
-0.23900499328579122 #730, triangle 244
0.3713532177303259 #731, triangle 244
-0.7157367478272357 #732, triangle 244
0.41953867705315495 #733, triangle 245
-0.7396021135975139 #734, triangle 245
-0.22311202924982346 #735, triangle 245
0.3044827475978121 #736, triangle 246
-0.7525688446285799 #737, triangle 246
-0.30103785592559795 #738, triangle 246
0.789243865033845 #739, triangle 247
-0.3724178832557327 #740, triangle 247
0.2840739845577012 #741, triangle 247
0.3050603256321392 #742, triangle 248
-0.7677653043724373 #743, triangle 248
-0.2941671655344179 #744, triangle 248
0.36034483920078497 #745, triangle 249
-0.7257629264566675 #746, triangle 249
-0.26186202214339327 #747, triangle 249
-0.2602562109075228 #748, triangle 250
0.35721250957721246 #749, triangle 250
-0.7300287039081498 #750, triangle 250
-0.30749689073745373 #751, triangle 251
0.30321753963949055 #752, triangle 251
-0.7964151119530172 #753, triangle 251
-0.6870607463906303 #754, triangle 252
-0.22054374040780642 #755, triangle 252
