SKEWS FOR SHAPE PARAMETERS
1.5713455312347484 #337, triangle 113
1.5700683004838627 #338, triangle 113
1.5709640755486902 #339, triangle 113
1.5701990486942108 #340, triangle 114
1.5700254909924 #341, triangle 114
1.5698583955871552 #342, triangle 114
1.5708629215145222 #343, triangle 115
1.5703843880751698 #344, triangle 115
1.5703463569361567 #345, triangle 115
1.571698882488301 #346, triangle 116
1.5713576919345125 #347, triangle 116
1.5712273102390393 #348, triangle 116
1.5693842130831237 #349, triangle 117
1.570668262501394 #350, triangle 117
1.5704687915410889 #351, triangle 117
1.5699956386619767 #352, triangle 118
1.5705683360332463 #353, triangle 118
1.5703742871411734 #354, triangle 118
1.5709256883786515 #355, triangle 119
1.5701142232999428 #356, triangle 119
1.57061277230105 #357, triangle 119
1.5707787366973713 #358, triangle 120
1.5708906669403888 #359, triangle 120
1.5697926458509888 #360, triangle 120
1.5711841292666968 #361, triangle 121
1.5712815420921356 #362, triangle 121
1.5704149038709485 #363, triangle 121
1.5702832851454336 #364, triangle 122
1.5705932992402691 #365, triangle 122
1.5711650303941445 #366, triangle 122
1.5705766485200603 #367, triangle 123
1.5709199613353488 #368, triangle 123
1.570104768163907 #369, triangle 123
1.5705823961066154 #370, triangle 124
1.5709731435858996 #371, triangle 124
1.5701806636417754 #372, triangle 124
1.5710193602454487 #373, triangle 125
1.5714008233664465 #374, triangle 125
1.5701279876717038 #375, triangle 125
1.5704393157482033 #376, triangle 126
1.5708742395653348 #377, triangle 126
1.570213524845967 #378, triangle 126
1.5712416181789994 #379, triangle 127
1.5709793364403626 #380, triangle 127
1.5703737969468954 #381, triangle 127
1.5710303723023995 #382, triangle 128
1.569810676113915 #383, triangle 128
1.5708417672210304 #384, triangle 128
1.5705722395477157 #385, triangle 129
1.5712990884462992 #386, triangle 129
1.5712048921775688 #387, triangle 129
1.5706030605126606 #388, triangle 130
1.5709982871474848 #389, triangle 130
1.5716681311652185 #390, triangle 130
1.5705066190037364 #391, triangle 131
1.5714000595481388 #392, triangle 131
1.5711379235051999 #393, triangle 131
1.5698899426427544 #394, triangle 132
1.5705949750400499 #395, triangle 132
1.5707165899575168 #396, triangle 132
1.5709123519098758 #397, triangle 133
1.5703433177688555 #398, triangle 133
1.5703044772468937 #399, triangle 133
1.5708749956008927 #400, triangle 134
1.5702625075747172 #401, triangle 134
1.5702691160721003 #402, triangle 134
1.5703366492713626 #403, triangle 135
1.57096455102652 #404, triangle 135
1.5703098547614052 #405, triangle 135
1.57049353671019 #406, triangle 136
1.571029449736166 #407, triangle 136
1.571331925227683 #408, triangle 136
1.5704396532530303 #409, triangle 137
1.5702157561671708 #410, triangle 137
1.571073052826399 #411, triangle 137
1.5710853254922805 #412, triangle 138
1.5712255375453632 #413, triangle 138
1.5704099055217 #414, triangle 138
1.5710972862054382 #415, triangle 139
1.5712930639284481 #416, triangle 139
1.5705370848699685 #417, triangle 139
1.5706530951496709 #418, triangle 140
1.571206773889558 #419, triangle 140
1.5713406444139748 #420, triangle 140
1.5711907867517478 #421, triangle 141
1.5711430357669227 #422, triangle 141
1.5705298892980288 #423, triangle 141
1.5704537371816205 #424, triangle 142
1.5711048454848655 #425, triangle 142
1.570334873643471 #426, triangle 142
1.5714435012206338 #427, triangle 143
1.5711272696393785 #428, triangle 143
1.5706329662133385 #429, triangle 143
1.5708629330655899 #430, triangle 144
1.5702261388845231 #431, triangle 144
1.5703088068988102 #432, triangle 144
1.5710924982194538 #433, triangle 145
1.5704887375178607 #434, triangle 145
1.5713367002303027 #435, triangle 145
1.5704597933390583 #436, triangle 146
1.5702943542139545 #437, triangle 146
1.5711190538408182 #438, triangle 146
1.5705775099184456 #439, triangle 147
1.5698984097767887 #440, triangle 147
1.5707684914400928 #441, triangle 147
1.5710339633349075 #442, triangle 148
1.570481773349227 #443, triangle 148
1.5703648523346823 #444, triangle 148
1.571267344624518 #445, triangle 149
1.5707200164580761 #446, triangle 149
1.5712355801827371 #447, triangle 149
1.5704717503572618 #448, triangle 150
1.5709657334736844 #449, triangle 150
1.5702015687198494 #450, triangle 150
1.5707283559628042 #451, triangle 151
1.5713121808371693 #452, triangle 151
1.5711581267894392 #453, triangle 151
1.5702720742210923 #454, triangle 152
1.5704079023798603 #455, triangle 152
1.571000380323493 #456, triangle 152
1.5700833103509049 #457, triangle 153
1.5705486748204294 #458, triangle 153
1.5708995992593076 #459, triangle 153
1.5711249729592207 #460, triangle 154
1.5703357031104916 #461, triangle 154
1.5705023691695519 #462, triangle 154
1.5701355856756958 #463, triangle 155
1.5710195429818528 #464, triangle 155
1.5705997110606473 #465, triangle 155
1.5706951635531303 #466, triangle 156
1.5703046783108556 #467, triangle 156
1.5712206783634293 #468, triangle 156
1.5710639363776844 #469, triangle 157
1.5714278536615935 #470, triangle 157
1.570564089914434 #471, triangle 157
1.570303679444476 #472, triangle 158
1.5703919009120613 #473, triangle 158
1.5709434858864886 #474, triangle 158
1.5711530395462723 #475, triangle 159
1.5711495605285533 #476, triangle 159
1.5704799333893749 #477, triangle 159
1.5711859042555827 #478, triangle 160
1.5702018564709888 #479, triangle 160
1.5707211716738432 #480, triangle 160
1.5707199859571577 #481, triangle 161
1.5712232677841151 #482, triangle 161
1.5702263943952157 #483, triangle 161
1.5711385825747313 #484, triangle 162
1.5715636557283197 #485, triangle 162
1.570110535545372 #486, triangle 162
1.5702410442341335 #487, triangle 163
1.5707300142425165 #488, triangle 163
1.5712441853010488 #489, triangle 163
1.5705506275852024 #490, triangle 164
1.571142975263025 #491, triangle 164
1.5703781749204417 #492, triangle 164
1.5708581207216166 #493, triangle 165
1.5716350757775595 #494, triangle 165
1.5703572442652602 #495, triangle 165
1.5705873564265926 #496, triangle 166
1.5703652091238631 #497, triangle 166
1.5710958252886102 #498, triangle 166
1.5710750979684014 #499, triangle 167
1.5703727329623347 #500, triangle 167
1.570405104951778 #501, triangle 167
1.571247576780697 #502, triangle 168
1.5704352723838577 #503, triangle 168
1.570980515741424 #504, triangle 168
1.570477181185354 #505, triangle 169
1.570962081754265 #506, triangle 169
1.5702341252618588 #507, triangle 169
1.5704964720964742 #508, triangle 170
1.571057298018991 #509, triangle 170
1.5712528955548961 #510, triangle 170
1.5710096273009846 #511, triangle 171
1.5712102703820219 #512, triangle 171
1.5704221606450548 #513, triangle 171
1.5708582864066551 #514, triangle 172
1.5705448214218076 #515, triangle 172
1.5700581658710178 #516, triangle 172
1.5702166992916524 #517, triangle 173
1.5708444307207032 #518, triangle 173
1.5704318823641763 #519, triangle 173
1.5703700057091095 #520, triangle 174
1.5712038756003228 #521, triangle 174
1.5710391913607251 #522, triangle 174
1.5703280757948548 #523, triangle 175
1.5704754211145624 #524, triangle 175
