TAPERS FOR SHAPE PARAMETERS
0.013328737452781354 0.011376051853806652 #1283, triangle 428
0.012551912048805479 0.01189442740879249 #1284, triangle 428
0.012710231727606134 0.011054469989869847 #1285, triangle 429
0.01186830595459509 0.011602469106163376 #1286, triangle 429
0.011229467031083882 0.012617853095606014 #1287, triangle 429
0.0129972272133133 0.012879597370437494 #1288, triangle 430
0.014568906200457825 0.01182746637444554 #1289, triangle 430
0.011907618993520379 0.014529678947726141 #1290, triangle 430
0.013473668958386833 0.01192915051546002 #1291, triangle 431
0.012894198136184979 0.012929281769200456 #1292, triangle 431
0.013452639769486758 0.011943382062048803 #1293, triangle 431
0.013025834026466865 0.011932643798529508 #1294, triangle 432
0.011368713530661571 0.013325034952796617 #1295, triangle 432
0.011810134794559222 0.012669010575187238 #1296, triangle 432
0.01158010729548957 0.011907133867719572 #1297, triangle 433
0.011739794321274954 0.011812938055594187 #1298, triangle 433
0.011607967544960346 0.01186183492104511 #1299, triangle 433
0.013184993377367605 0.011669650388144681 #1300, triangle 434
0.012383650727013957 0.012185002552361542 #1301, triangle 434
0.013115405295429174 0.011799621350335389 #1302, triangle 434
0.012141949916019898 0.012991018586375833 #1303, triangle 435
0.012218617998705264 0.012870655274161324 #1304, triangle 435
0.01275272072504751 0.012555931312755848 #1305, triangle 435
0.012462309938008734 0.011967483761080092 #1306, triangle 436
0.012329154106990255 0.012195185425684985 #1307, triangle 436
0.012379650059637115 0.012018848846993243 #1308, triangle 436
0.011840211914896958 0.012898611295248422 #1309, triangle 437
0.012567345290343515 0.012419767618131248 #1310, triangle 437
0.011898464004822303 0.012808960179185416 #1311, triangle 437
0.01204525909973451 0.012101556376468935 #1312, triangle 438
0.012793647759974096 0.010787585750482154 #1313, triangle 438
0.012760399603287691 0.010811187784254831 #1314, triangle 438
0.01171164148629388 0.012445391014089851 #1315, triangle 439
0.011973367420467985 0.012023149435854386 #1316, triangle 439
0.01242738043110158 0.01174347342827493 #1317, triangle 439
0.012183846015214182 0.013617235972653349 #1318, triangle 440
0.012252759524754502 0.013513786606766727 #1319, triangle 440
0.01316223758918982 0.01299052728042819 #1320, triangle 440
0.012403124826616522 0.012103248467656804 #1321, triangle 441
0.013203454107797944 0.011584144617646994 #1322, triangle 441
0.013098678163413199 0.0117807239917295 #1323, triangle 441
0.013180337681358407 0.011538989447302353 #1324, triangle 442
0.013116048244753833 0.011660442123900829 #1325, triangle 442
0.012295559950586435 0.012110845618809681 #1326, triangle 442
0.012586412306863734 0.012447581633448678 #1327, triangle 443
0.013022964123853755 0.012175154891568535 #1328, triangle 443
0.012972828806097614 0.012264035858223386 #1329, triangle 443
0.012072031613823978 0.01234804266387637 #1330, triangle 444
0.012204979058898323 0.01226937723371179 #1331, triangle 444
0.0123080905386264 0.012096486524536177 #1332, triangle 444
0.013437446857857041 0.01164752128250761 #1333, triangle 445
0.011931876913264083 0.013286911502287852 #1334, triangle 445
0.012617736383163125 0.012185211364605254 #1335, triangle 445
0.012730418294016792 0.012031621330007123 #1336, triangle 446
0.013314151094336734 0.011646375838661032 #1337, triangle 446
0.013068196320489604 0.012101770283529842 #1338, triangle 446
0.013233149674209776 0.012427719939779144 #1339, triangle 447
0.012803573737033683 0.013156347238836524 #1340, triangle 447
0.013447675745022111 0.012288774687317172 #1341, triangle 447
0.011749614240352172 0.013219317777215519 #1342, triangle 448
0.011565356408122167 0.013487412863307995 #1343, triangle 448
0.012517709401408093 0.012967226297809872 #1344, triangle 448
0.012717436183375714 0.012907391801292786 #1345, triangle 449
0.012238209433111399 0.013108370564958885 #1346, triangle 449
0.012163405263986987 0.013223903220662057 #1347, triangle 449
0.012477923366565717 0.012349229527679384 #1348, triangle 450
0.013522709061616655 0.011725291351569526 #1349, triangle 450
0.01356693861822209 0.011639824688115948 #1350, triangle 450
0.012636439243491218 0.012479758628423527 #1351, triangle 451
0.012225122418089483 0.013144872502957856 #1352, triangle 451
0.013200885618702817 0.012124112536822641 #1353, triangle 451
0.01237672429545071 0.011869499158125938 #1354, triangle 452
0.012410617295711123 0.011810368945962367 #1355, triangle 452
0.012004027444885388 0.012096982594744628 #1356, triangle 452
0.012831209560487817 0.011862050850460926 #1357, triangle 453
0.01206868262883398 0.012505939472539357 #1358, triangle 453
0.012673216073650679 0.012141834249341194 #1359, triangle 453
0.012948527937320613 0.01249371603386087 #1360, triangle 454
0.01211368302278102 0.013163409517241357 #1361, triangle 454
0.01229148504675978 0.012885775218746755 #1362, triangle 454
0.013139197232391398 0.013249702791289664 #1363, triangle 455
0.01376216531299191 0.012150040071543917 #1364, triangle 455
0.013828223645618988 0.012104954716372499 #1365, triangle 455
0.013208554077845247 0.012743357160316255 #1366, triangle 456
0.013667886134117999 0.01190872792544622 #1367, triangle 456
0.013389012031521964 0.012097317128987218 #1368, triangle 456
0.013542148525280618 0.012527414257653278 #1369, triangle 457
0.012540941569333093 0.013534634173232401 #1370, triangle 457
0.012930403897679498 0.012909406377406936 #1371, triangle 457
0.011760840873660439 0.011918338188714052 #1372, triangle 458
0.012148191016426646 0.011362120330460225 #1373, triangle 458
0.012051873942190495 0.01142349797897917 #1374, triangle 458
0.013284825487461384 0.01221426706426573 #1375, triangle 459
0.012980054899858528 0.012409318181696572 #1376, triangle 459
0.012579545881515946 0.013078707712596506 #1377, triangle 459
0.01329175624041168 0.011234764013378244 #1378, triangle 460
0.012558599264945694 0.011729933653287498 #1379, triangle 460
0.011781313272644043 0.013004734982283172 #1380, triangle 460
0.012255444101801386 0.012939181178493513 #1381, triangle 461
0.013003349875697895 0.01214172198519808 #1382, triangle 461
0.012582549258452194 0.01240489218231662 #1383, triangle 461
0.013381794531855512 0.012911713971602479 #1384, triangle 462
0.013485041899603586 0.012403592059431118 #1385, triangle 462
0.01376849291096453 0.012215321149018882 #1386, triangle 462
0.012488426385669138 0.012748490933025743 #1387, triangle 463
0.01229511496887173 0.012860738157856766 #1388, triangle 463
0.012700258611164946 0.012394799812923714 #1389, triangle 463
0.012526162706331874 0.01294779904789092 #1390, triangle 464
0.012347754487192227 0.013230332030368015 #1391, triangle 464
0.012616655991203958 0.013077228495332856 #1392, triangle 464
0.012704916063110727 0.012498290741943783 #1393, triangle 465
0.012620141558418854 0.012632437266025014 #1394, triangle 465
0.01269727650786681 0.012502947986064517 #1395, triangle 465
0.012568792313256251 0.012716377785540718 #1396, triangle 466
0.012643723415352527 0.012671730072507294 #1397, triangle 466
0.012579364676871435 0.012698942405491657 #1398, triangle 466
0.012960498568307187 0.013254214080008398 #1399, triangle 467
0.012697766852039638 0.013290563112564808 #1400, triangle 467
0.012583557033939529 0.013470388271549715 #1401, triangle 467
0.013077669121426438 0.012339709918742137 #1402, triangle 468
0.012259173488608359 0.013123036744688787 #1403, triangle 468
0.0125427750283929 0.012668503282577744 #1404, triangle 468
0.012680372643732086 0.012725558448721327 #1405, triangle 469
0.01240975219202837 0.012866801599560407 #1406, triangle 469
0.01239239501365931 0.012894652983209878 #1407, triangle 469
0.012899309086193272 0.013341051483680486 #1408, triangle 470
0.012602690402049246 0.01380546765750058 #1409, triangle 470
0.013647129087152177 0.012886911198501478 #1410, triangle 470
0.013096174880914257 0.013690471821255216 #1411, triangle 471
0.014077397086577901 0.01309316735383654 #1412, triangle 471
0.012707537821895291 0.01428785557911292 #1413, triangle 471
0.012762699535101405 0.012486308216145998 #1414, triangle 472
0.0123898173324586 0.013097306441450489 #1415, triangle 472
0.012212532269558672 0.01319683346410307 #1416, triangle 472
0.012696653327078856 0.013131866962429416 #1417, triangle 473
0.013302940241332212 0.012589345980657415 #1418, triangle 473
0.013143548702133153 0.012865349192794584 #1419, triangle 473
0.01172812527905967 0.012461385441483182 #1420, triangle 474
0.012569756066503273 0.011533770205111185 #1421, triangle 474
0.012120767909726245 0.01181860003783339 #1422, triangle 474
0.012553071351126384 0.012838884464663362 #1423, triangle 475
0.012569492525881461 0.01282924117358292 #1424, triangle 475
0.012651228512318041 0.01267728875152863 #1425, triangle 475
0.012450659011752761 0.0121284223851864 #1426, triangle 476
0.012073483660942977 0.012355103027617002 #1427, triangle 476
0.011949849480580466 0.012553833916135881 #1428, triangle 476
0.012235095670509554 0.013143953936694909 #1429, triangle 477
0.012945928154507996 0.012728858207272889 #1430, triangle 477
0.012149387098582926 0.013275797166855135 #1431, triangle 477
0.013097993466869707 0.011686765414586266 #1432, triangle 478
0.012903728017318117 0.011815719509346333 #1433, triangle 478
0.012385065265024593 0.012707156227896761 #1434, triangle 478
0.009324363445119785 0.015666058342813597 #1435, triangle 479
0.015108076590037534 0.010750012243714751 #1436, triangle 479
0.011366747964373213 0.013228506137086116 #1437, triangle 479
0.014028844539095973 0.01479360944221063 #1438, triangle 480
0.01611665360338948 0.011342357516428807 #1439, triangle 480
0.015683431467795494 0.011701067237241524 #1440, triangle 480
0.009153721998290402 0.014942776000170205 #1441, triangle 481
0.011414969706935556 0.012073457511311784 #1442, triangle 481
0.014747423114431283 0.009667336924612602 #1443, triangle 481
0.011395228642288155 0.012352985863964912 #1444, triangle 482
0.012130845444594295 0.01178626248652008 #1445, triangle 482
0.011530037781152878 0.012142708403838302 #1446, triangle 482
0.013489982133905818 0.011012546776960891 #1447, triangle 483
0.015684374278090142 0.009102977501975928 #1448, triangle 483
0.014941077929598394 0.01099108020455411 #1449, triangle 483
0.011135352817544774 0.012977133319879569 #1450, triangle 484
0.012923116960372044 0.011239564541771706 #1451, triangle 484
0.011800455931965792 0.011957488287687152 #1452, triangle 484
0.015809330577319723 0.011223908991190551 #1453, triangle 485
0.014616631109151563 0.014047528969176973 #1454, triangle 485
0.01612856022956355 0.01094800529672416 #1455, triangle 485
0.013362219095130013 0.011165388429969739 #1456, triangle 486
0.013105870206212414 0.011660803614348233 #1457, triangle 486
0.011751040747131616 0.012497218333101457 #1458, triangle 486
0.013439678322958044 0.012703947388103203 #1459, triangle 487
0.013141598643319746 0.013213472043478829 #1460, triangle 487
0.012675959274806817 0.013483651073174925 #1461, triangle 487
0.011455323483411294 0.0132121778747081 #1462, triangle 488
0.013160054980819232 0.0114912660036408 #1463, triangle 488
0.012527393745985814 0.012614870170497528 #1464, triangle 488
0.011082587209697316 0.010820379200581542 #1465, triangle 489
0.01090669351665462 0.011031705435126587 #1466, triangle 489
0.011004982436256047 0.010867799526459195 #1467, triangle 489
0.011226972551120698 0.01388426272038362 #1468, triangle 490
0.009421811717200742 0.014667562076438065 #1469, triangle 490
0.013169376527593457 0.010667402472897037 #1470, triangle 490
0.011781326101968675 0.014283470414990848 #1471, triangle 491
0.014361573846173125 0.01162199857951797 #1472, triangle 491
0.012864432628558279 0.012630421880243752 #1473, triangle 491
0.014001804033199457 0.011722796026167024 #1474, triangle 492
0.012803058213631344 0.012518117933963322 #1475, triangle 492
0.011913577802417611 0.013904851043943218 #1476, triangle 492
0.012819459709792251 0.011480264962209602 #1477, triangle 493
0.011735864215254903 0.01327189565294467 #1478, triangle 493
0.013723938505066428 0.010834745917584834 #1479, triangle 493
0.01332188786388491 0.011598092761451656 #1480, triangle 494
0.012384290175558779 0.013216877248894657 #1481, triangle 494
0.011248224540156686 0.013812845359315089 #1482, triangle 494
0.013861939274810286 0.012212079704905884 #1483, triangle 495
0.012495348198670328 0.013067006965272897 #1484, triangle 495
0.011832235649008309 0.014058208087011892 #1485, triangle 495
0.011840502589141563 0.013806163037618072 #1486, triangle 496
0.012178001514321229 0.013307883839629093 #1487, triangle 496
0.013409385464812983 0.012577560721077321 #1488, triangle 496
0.011165831852288175 0.011555184211959287 #1489, triangle 497
0.010816263792238023 0.012096666747060152 #1490, triangle 497
0.01195875896288626 0.011068902980196233 #1491, triangle 497
0.013930155293466062 0.011724574326965826 #1492, triangle 498
0.01445691205731232 0.012293381497761812 #1493, triangle 498
0.015173040235552887 0.010759297795617911 #1494, triangle 498
0.012346885206070933 0.01159723006351299 #1495, triangle 499
0.01233022094943932 0.011607862874964615 #1496, triangle 499
0.012081437155410307 0.012054176153197193 #1497, triangle 499
0.013159921716677547 0.0107518130521972 #1498, triangle 500
0.012463881914077294 0.012220287169861748 #1499, triangle 500
0.013301940582033125 0.010646437606734237 #1500, triangle 500
0.01292061959584226 0.012226960602872705 #1501, triangle 501
0.012543471903027742 0.012864865766168665 #1502, triangle 501
0.013116638788772731 0.012101086073547002 #1503, triangle 501
0.015055409825234383 0.01031943146008524 #1504, triangle 502
0.01397379381042523 0.011195076444092934 #1505, triangle 502
0.012255668125458767 0.014157645414423624 #1506, triangle 502
0.012481862188013667 0.01361599741852897 #1507, triangle 503
0.01338856436995955 0.012095485329440402 #1508, triangle 503
0.014062457809770779 0.011627610549760439 #1509, triangle 503
0.01024054350213735 0.013709718096361017 #1510, triangle 504
0.011000431828590706 0.012690748137437318 #1511, triangle 504
0.013150637810750225 0.011397246318274858 #1512, triangle 504
0.009644072261506187 0.013711397363513329 #1513, triangle 505
0.011462590467412189 0.011136920591559149 #1514, triangle 505
0.013811676587058836 0.009402560412439429 #1515, triangle 505
0.014262969717971731 0.010346613248161506 #1516, triangle 506
0.013422750662972755 0.012631769764517988 #1517, triangle 506
0.014707572799790793 0.009966151223808577 #1518, triangle 506
0.011222175498408989 0.011996164200763696 #1519, triangle 507
0.012568595967653293 0.010124284722376947 #1520, triangle 507
0.012113541873208069 0.010451802039372222 #1521, triangle 507
0.014602396898383916 0.011669324087415112 #1522, triangle 508
0.012491578975259317 0.014188380555762324 #1523, triangle 508
0.013599112902702536 0.012375362569218727 #1524, triangle 508
0.014936926770691446 0.012053959878023324 #1525, triangle 509
0.014368676195386107 0.013154954389235047 #1526, triangle 509
0.012562850402092833 0.014220865381978273 #1527, triangle 509
0.013351758233360643 0.01172436621600021 #1528, triangle 510
0.011961020293076429 0.013225214627800618 #1529, triangle 510
0.012584485020635406 0.012222965024059566 #1530, triangle 510
0.013465219864722442 0.012763890630962399 #1531, triangle 511
0.01264685151380967 0.014090152306751627 #1532, triangle 511
0.014332850650332525 0.012183834658411422 #1533, triangle 511
0.013506796815666616 0.012617114466545523 #1534, triangle 512
0.013038964799139895 0.0132642280166224 #1535, triangle 512
0.013369006940210515 0.012704861496817649 #1536, triangle 512
0.012419045475279365 0.010526285158021087 #1537, triangle 513
0.013600832312312733 0.009610031726565082 #1538, triangle 513
0.010931443950422927 0.012988317264152238 #1539, triangle 513
0.013169272604826213 0.012614538270430268 #1540, triangle 514
0.012411352674509447 0.013067494603543967 #1541, triangle 514
0.0121933583673462 0.01340518158926578 #1542, triangle 514
0.012317753527401304 0.012571937163585277 #1543, triangle 515
0.011476009136259801 0.013041110528053448 #1544, triangle 515
0.011578913710999205 0.012888617798384036 #1545, triangle 515
0.014036939565158807 0.011619291902445324 #1546, triangle 516
0.012050349818146091 0.01288808710724611 #1547, triangle 516
0.011043121511785575 0.014313284714208748 #1548, triangle 516
0.011618903884194969 0.013913931844514926 #1549, triangle 517
0.013723724120412619 0.01199001335297557 #1550, triangle 517
0.01231732504618597 0.012873806145363658 #1551, triangle 517
0.013095815635299487 0.01216021782139006 #1552, triangle 518
0.012566593322191918 0.012439980039542716 #1553, triangle 518
0.013141069164328922 0.012078577927489316 #1554, triangle 518
0.012228357982406434 0.014683504741202644 #1555, triangle 519
0.01260707556340016 0.014139635283811394 #1556, triangle 519
0.014150396181669469 0.013234503060449761 #1557, triangle 519
0.012271080326960272 0.011388190846342105 #1558, triangle 520
0.011907251650620272 0.01201466499540996 #1559, triangle 520
0.011345806090686819 0.012336343484443865 #1560, triangle 520
0.013046769657467297 0.012034978523134081 #1561, triangle 521
0.012275124139634754 0.013319406310777103 #1562, triangle 521
0.013671983886311904 0.011611104216083535 #1563, triangle 521
0.013886206057785486 0.011459569715511804 #1564, triangle 522
0.013117006368334965 0.011991007281794558 #1565, triangle 522
0.012206206959431976 0.013499069172211947 #1566, triangle 522
0.01238407367875188 0.013235637938284375 #1567, triangle 523
0.013026955201010848 0.012747530372106583 #1568, triangle 523
0.012492639536493544 0.013064487824633667 #1569, triangle 523
0.013290862548861719 0.012171528864399673 #1570, triangle 524
0.012664986114123875 0.013011286341801091 #1571, triangle 524
0.013080126735601227 0.012307741548348392 #1572, triangle 524
0.013471666356202928 0.013483354921588114 #1573, triangle 525
0.013405713105426794 0.01359247135443978 #1574, triangle 525
0.01341305557359763 0.013588124519153685 #1575, triangle 525
0.013416393575644659 0.01312624921727864 #1576, triangle 526
0.013427615810883425 0.013107110113749881 #1577, triangle 526
0.013247173946755965 0.013216818255821265 #1578, triangle 526
0.013068731197819624 0.013443144765589141 #1579, triangle 527
0.01318527134684791 0.01325212180143298 #1580, triangle 527
0.01341847175658708 0.013110924069821629 #1581, triangle 527
0.013053805996429064 0.013002511835367112 #1582, triangle 528
0.013647924248657637 0.0119425850853594 #1583, triangle 528
0.013617286833098444 0.011963550471426838 #1584, triangle 528
0.012327293691628003 0.011830603693025224 #1585, triangle 529
0.012478255277589313 0.011735261937154049 #1586, triangle 529
0.012296635109486373 0.012050549323371238 #1587, triangle 529
0.012894390979322485 0.013782994281659841 #1588, triangle 530
0.012942565533048487 0.013707532902954832 #1589, triangle 530
0.013379344286823261 0.0135028149094051 #1590, triangle 530
0.011866253320026278 0.013077874971558065 #1591, triangle 531
0.013270826260079468 0.01150367802483946 #1592, triangle 531
0.012538961317720297 0.011986165997429183 #1593, triangle 531
0.012643767364399339 0.013152121982463322 #1594, triangle 532
0.012718753603539502 0.013031062090409032 #1595, triangle 532
0.012840990300610982 0.013036970714103702 #1596, triangle 532
0.013914091103490516 0.011647480015556285 #1597, triangle 533
0.013790107426586916 0.011890692636616032 #1598, triangle 533
0.012771662933022962 0.012407889627557709 #1599, triangle 533
0.01230618452056511 0.012059577364029158 #1600, triangle 534
0.012083079572694996 0.012429897372433732 #1601, triangle 534
0.01192666466056503 0.01252020917995935 #1602, triangle 534
0.011987726388583995 0.013778565843342687 #1603, triangle 535
0.012573575062267132 0.01346162520544926 #1604, triangle 535
0.012344059106088918 0.013243810804329625 #1605, triangle 535
0.01149831257842416 0.013975671656027418 #1606, triangle 536
0.013250153487420722 0.01285039208789396 #1607, triangle 536
0.011667216404802776 0.013740384059218964 #1608, triangle 536
0.013098006414852233 0.013501610509424306 #1609, triangle 537
0.013407579410031513 0.013258014176214267 #1610, triangle 537
0.013154974883893465 0.013408983285878149 #1611, triangle 537
0.013717247375033199 0.012862457457754379 #1612, triangle 538
0.014045861129324145 0.012647877618900969 #1613, triangle 538
0.013739220901438268 0.013197304576021023 #1614, triangle 538
0.012486486117086455 0.012214320614574913 #1615, triangle 539
0.011480184922179974 0.01289764803710772 #1616, triangle 539
0.0115894633676951 0.012733720301477095 #1617, triangle 539
0.011927351860882972 0.013158534306015095 #1618, triangle 540
0.01310304733150395 0.012028730132404132 #1619, triangle 540
0.012344494125047588 0.012500893452036733 #1620, triangle 540
0.012148765092211525 0.01319205397012255 #1621, triangle 541
0.012225826524618549 0.013072861955596043 #1622, triangle 541
0.012883883571661385 0.012688007987987382 #1623, triangle 541
0.012204983934071881 0.012811516876009411 #1624, triangle 542
0.012541565531607188 0.012614968282666141 #1625, triangle 542
0.012766395944867169 0.01223331894364071 #1626, triangle 542
0.01200604231399114 0.012696847306907967 #1627, triangle 543
0.01238184753664328 0.012542382438587508 #1628, triangle 543
0.011943391425374176 0.01279494771557829 #1629, triangle 543
0.013498587123613088 0.01304221620156448 #1630, triangle 544
0.014386354175491526 0.012459783472075632 #1631, triangle 544
0.012759956346884531 0.014227614606132638 #1632, triangle 544
0.013979266866047911 0.013147942854488875 #1633, triangle 545
0.013589896930834698 0.013811567875300995 #1634, triangle 545
0.014114397612961611 0.01306103405501102 #1635, triangle 545
0.013213015677105438 0.01379890488944706 #1636, triangle 546
0.0139319318739993 0.01297827160913551 #1637, triangle 546
0.013572305633215279 0.013204933975023226 #1638, triangle 546
0.013433567709818274 0.011919117821308667 #1639, triangle 547
0.012814166984147442 0.012929742375571747 #1640, triangle 547
0.013364173746013673 0.011965831794682226 #1641, triangle 547
0.014268141377023664 0.011666105469747298 #1642, triangle 548
0.013908498824729377 0.011923847034811828 #1643, triangle 548
0.01296690591414212 0.01357771258576864 #1644, triangle 548
0.012371725972990787 0.013363325088681214 #1645, triangle 549
0.013417357899705693 0.01227386970678368 #1646, triangle 549
0.012809223603986205 0.012657703100571975 #1647, triangle 549
0.013664877682107567 0.013242250309999348 #1648, triangle 550
0.013615039295993725 0.013040017093635342 #1649, triangle 550
0.013873593641442482 0.012875467467414525 #1650, triangle 550
0.012898549934923703 0.012746740452189802 #1651, triangle 551
0.0126878243782506 0.012933355838490226 #1652, triangle 551
0.01274522800125292 0.012838942492564029 #1653, triangle 551
0.013296778013604718 0.013184901781719901 #1654, triangle 552
0.013438033546098018 0.013143851763756565 #1655, triangle 552
0.01347930810695045 0.013073223401066075 #1656, triangle 552
0.011752535870287135 0.013374626171453444 #1657, triangle 553
0.013166397911406221 0.012138084067243043 #1658, triangle 553
0.012160590253320296 0.012752157935614905 #1659, triangle 553
0.012883199861186932 0.012614567467204511 #1660, triangle 554
0.012762587784047577 0.012817278646978066 #1661, triangle 554
0.012917089620683896 0.0125937561125095 #1662, triangle 554
0.011790877564530813 0.012467385667716668 #1663, triangle 555
0.011582894757251935 0.012788195469307675 #1664, triangle 555
0.012017498522413893 0.012545272077322162 #1665, triangle 555
0.012676901740623619 0.012483867111457516 #1666, triangle 556
0.012574724865289487 0.012654926256707996 #1667, triangle 556
0.012726684405002608 0.012453439008348569 #1668, triangle 556
0.013432654341104461 0.012766667763884411 #1669, triangle 557
0.013011557124425635 0.013035138957177183 #1670, triangle 557
0.013424077876563117 0.012781693894496562 #1671, triangle 557
0.013050624597824478 0.011645271570608965 #1672, triangle 558
0.012720064473336862 0.012239701259932756 #1673, triangle 558
0.012760298060682046 0.01183674395392483 #1674, triangle 558
0.012866476705717887 0.013023013079858568 #1675, triangle 559
0.01298171931266993 0.012830985173449026 #1676, triangle 559
0.013078912057202631 0.012771626284424409 #1677, triangle 559
0.01293663932733347 0.012844967006091942 #1678, triangle 560
0.013066991237797967 0.012765555359390869 #1679, triangle 560
0.012823282183001316 0.013033033515723042 #1680, triangle 560
0.012783426297097392 0.012751795975433262 #1681, triangle 561
0.012631016161261716 0.012855171204349711 #1682, triangle 561
0.01264300011869912 0.01283552188787905 #1683, triangle 561
0.013420877770744154 0.01227274447260539 #1684, triangle 562
0.013399813911573657 0.012311045271515334 #1685, triangle 562
0.012752420334786232 0.012693214657255958 #1686, triangle 562
0.012628170368144623 0.012510696668065209 #1687, triangle 563
0.012369428239753085 0.012664844659190622 #1688, triangle 563
0.012324582004309113 0.012737504173523519 #1689, triangle 563
0.012565925737410869 0.012826239347813585 #1690, triangle 564
0.011767649318444519 0.013172827974031966 #1691, triangle 564
0.011661854405213943 0.013328713392118196 #1692, triangle 564
0.013199442721641572 0.013274596466929106 #1693, triangle 565
0.014292115903581936 0.01257741380634743 #1694, triangle 565
0.012527881846402309 0.014318194219266207 #1695, triangle 565
0.013086933336693708 0.011991555801449883 #1696, triangle 566
0.01334199254925848 0.011513579323142507 #1697, triangle 566
0.011952569344610153 0.012682261496755418 #1698, triangle 566
0.013472731265902923 0.012341541840159505 #1699, triangle 567
0.0125203175419834 0.012929320818940299 #1700, triangle 567
0.012075099960788326 0.013616822585348295 #1701, triangle 567
0.013253470910404758 0.012221943149305149 #1702, triangle 568
0.012811518624551155 0.012501503244341036 #1703, triangle 568
0.01242097160679 0.013141982589619138 #1704, triangle 568
0.012995195689310013 0.012694130568041568 #1705, triangle 569
0.01249722099501319 0.013501799196919528 #1706, triangle 569
0.013608779945343824 0.012302303951702814 #1707, triangle 569
0.011897542773647433 0.012583612308804257 #1708, triangle 570
0.011831505209625285 0.012620915333425908 #1709, triangle 570
0.01209474807646718 0.012197956577797339 #1710, triangle 570
0.013615914040684421 0.01083347863152245 #1711, triangle 571
0.013199520864115306 0.011138389368859098 #1712, triangle 571
0.012194938707445641 0.012906655363496881 #1713, triangle 571
0.01243468581741053 0.012050555592962317 #1714, triangle 572
0.012054226761992685 0.012428753899470001 #1715, triangle 572
0.01229564287171234 0.012286043016940093 #1716, triangle 572
0.011851124560007384 0.012663935955241906 #1717, triangle 573
0.012081306042812254 0.012296094363916368 #1718, triangle 573
0.011988396114711237 0.012586174201823029 #1719, triangle 573
0.011594569641816866 0.012339070057108785 #1720, triangle 574
0.01177766790649323 0.012046588299032306 #1721, triangle 574
0.012241327103309068 0.011765981169695634 #1722, triangle 574
0.011921726248162215 0.011034708897131982 #1723, triangle 575
0.011388373456990064 0.01193673510686692 #1724, triangle 575
0.012252415215819582 0.010815189656847756 #1725, triangle 575
0.012992091089598123 0.01225909245872952 #1726, triangle 576
0.012873099248065433 0.012466552275114102 #1727, triangle 576
0.012415655737619092 0.01274189278488237 #1728, triangle 576
0.012564090066884519 0.012013466581837285 #1729, triangle 577
0.011386547183588901 0.01269823297863619 #1730, triangle 577
0.011161477917514692 0.013027019352661772 #1731, triangle 577
0.011481339040984678 0.012933774019302615 #1732, triangle 578
0.012437519427338437 0.01236145275856773 #1733, triangle 578
0.011512103929135405 0.012888115683855127 #1734, triangle 578
0.011529264196154652 0.013716691396932868 #1735, triangle 579
0.013354277796444939 0.012217831719587973 #1736, triangle 579
0.011992578089422336 0.013037802562871164 #1737, triangle 579
0.012031196016405734 0.01257129176641456 #1738, triangle 580
0.012534652609762102 0.012094741776216136 #1739, triangle 580
0.01219888126491314 0.012299010764794928 #1740, triangle 580
0.01233899728023444 0.01220506610250482 #1741, triangle 581
0.012137925580680256 0.012325445568181775 #1742, triangle 581
0.012087039822014069 0.012408509903536629 #1743, triangle 581
0.011495564167144518 0.011109530118120551 #1744, triangle 582
0.010949376072055064 0.011435783966900141 #1745, triangle 582
0.011671808556723777 0.010798910145888536 #1746, triangle 582
0.012094293834228439 0.011034118362784907 #1747, triangle 583
0.01085512848139789 0.01219109164785488 #1748, triangle 583
0.011270708943403337 0.011545458241272686 #1749, triangle 583
0.012578096925245663 0.012082964061473194 #1750, triangle 584
0.011828617818392778 0.012722327415658177 #1751, triangle 584
0.012020613031366036 0.012418778171681789 #1752, triangle 584
0.012177147685195835 0.01281288868880701 #1753, triangle 585
0.012595628907489644 0.012549236658379488 #1754, triangle 585
0.012195096281795551 0.01278440601904334 #1755, triangle 585
0.012779873732782773 0.013176535590098059 #1756, triangle 586
0.013622130625345421 0.012660123540797565 #1757, triangle 586
0.013763117809863992 0.012403377750081586 #1758, triangle 586
0.01246528723458494 0.011316618637773314 #1759, triangle 587
0.012111112234024465 0.011545062371859849 #1760, triangle 587
0.01168053793184059 0.012262215152658445 #1761, triangle 587
0.011020923395529238 0.012775956587759442 #1762, triangle 588
0.01117812531463555 0.012546268168916451 #1763, triangle 588
0.011905764449438855 0.0122903694798436 #1764, triangle 588
0.011511640174085661 0.012727153521224499 #1765, triangle 589
0.011468271761467853 0.012792241421686786 #1766, triangle 589
0.012352852873729262 0.012244809838433002 #1767, triangle 589
0.01410341865257009 0.011469775316206106 #1768, triangle 590
0.013251158822049308 0.013054159940101291 #1769, triangle 590
0.01398812330867808 0.011554178473556036 #1770, triangle 590
0.01222038438944781 0.012453483207137368 #1771, triangle 591
0.012129150737426738 0.0126012594217744 #1772, triangle 591
0.012515388348075342 0.012276438956964928 #1773, triangle 591
0.012550619057226287 0.012164248623905747 #1774, triangle 592
0.012883658115335189 0.011953517472119507 #1775, triangle 592
0.0122006050583941 0.012743929383516393 #1776, triangle 592
0.012601220609556017 0.01246057400934475 #1777, triangle 593
0.012648481581111938 0.012380510041215455 #1778, triangle 593
0.012433778587331282 0.012561092754116177 #1779, triangle 593
0.012480307163355488 0.012794474230479596 #1780, triangle 594
0.01288037809421927 0.012332157902505522 #1781, triangle 594
