TAPERS FOR JACOBIAN
-1.3034026608413356 0.9425121120485316 #1275, triangle 425
0.4834064237678332 -0.00048059275629401814 #1276, triangle 426
-1.345839131644868 0.9980840744344494 #1277, triangle 426
-0.7722882955524197 1.001925146659808 #1278, triangle 426
-0.7689343215720487 1.2162655909189914 #1279, triangle 427
0.2110260456381473 0.3525214839221007 #1280, triangle 427
0.4831207622756786 -0.04652076687592752 #1281, triangle 427
0.20549308651849166 0.37126198866371235 #1282, triangle 428
0.5087942943976208 0.07116809602411461 #1283, triangle 428
0.1944304281311423 0.2974463930843023 #1284, triangle 428
0.5509885146856452 0.01705502903326518 #1285, triangle 429
-0.5239832113157947 1.0774687370499452 #1286, triangle 429
-2.664540933085235 0.935100473778796 #1287, triangle 429
0.20508212615258592 0.26994341669354277 #1288, triangle 430
0.508121395676886 -0.21376901148516217 #1289, triangle 430
0.1948524728920754 0.40338400978430944 #1290, triangle 430
0.5060885142110982 -0.08482273102048653 #1291, triangle 431
-0.9102352481635204 0.7871127948807731 #1292, triangle 431
-1.1037319626658169 1.4550991935209452 #1293, triangle 431
0.5479176426496809 -0.18400410443506818 #1294, triangle 432
-0.5411415385564229 0.678318542178462 #1295, triangle 432
-2.472057566898951 2.6429389458682193 #1296, triangle 432
0.21731556216208658 0.3178147733860219 #1297, triangle 433
0.529273172142921 -0.03801384018453197 #1298, triangle 433
0.18190094976433333 0.34922174109307513 #1299, triangle 433
0.20406223746184296 0.3268489613519822 #1300, triangle 434
0.50646209220364 -0.015104022484101745 #1301, triangle 434
0.19589608484343296 0.339881395420178 #1302, triangle 434
-1.0833292106482084 0.990770665009316 #1303, triangle 435
0.19685054093081136 0.3322966895461304 #1304, triangle 435
0.504950262261308 0.002323416439150853 #1305, triangle 435
-0.8705517668939758 1.0223112233732459 #1306, triangle 436
0.20569387254233348 0.3357494667774543 #1307, triangle 436
0.49119730185497545 -0.005486006210814115 #1308, triangle 436
0.1952107404226794 0.342109397998564 #1309, triangle 437
0.4926703599367476 0.01887642660879429 #1310, triangle 437
0.20473259550643455 0.3246712965603792 #1311, triangle 437
0.21146264713805554 0.36489442236815767 #1312, triangle 438
0.5188559970825602 0.06091851352489867 #1313, triangle 438
0.18819918131049967 0.3031988595152922 #1314, triangle 438
-1.138798822024536 0.9168658282186375 #1315, triangle 439
0.19493970154433474 0.3231040680558295 #1316, triangle 439
0.5079824543395405 0.0221655808498406 #1317, triangle 439
-0.7934775589279978 0.8814670031393658 #1318, triangle 440
0.20965696340137804 0.3180494095043782 #1319, triangle 440
0.4851793493372883 0.032524685553075215 #1320, triangle 440
0.5015002653899046 0.010550446274323702 #1321, triangle 441
-0.976489560346284 1.0455670544135833 #1322, triangle 441
-1.0243698587955907 0.9590929769495151 #1323, triangle 441
-0.976301492920385 1.0249176450713753 #1324, triangle 442
0.20096393088928846 0.3360237486148937 #1325, triangle 442
0.49849657523094 -0.006115130283369215 #1326, triangle 442
0.49492545513291625 0.011607349492164888 #1327, triangle 443
-1.0874020786473393 1.050535478710702 #1328, triangle 443
-0.9227284610406714 0.9551329641294223 #1329, triangle 443
0.46338786093254536 0.03612674830247638 #1330, triangle 444
-2.2018016152412496 1.1934205926903998 #1331, triangle 444
-0.571198995141953 0.8696232688431085 #1332, triangle 444
0.46509291913859147 -0.03530229209570334 #1333, triangle 445
-2.092337855854477 0.8867714283796361 #1334, triangle 445
-0.5860014980561091 1.1579356385120316 #1335, triangle 445
0.5222726053719966 0.006510331664899262 #1336, triangle 446
-0.7283448617342206 1.0272847563523455 #1337, triangle 446
-1.4584763038276232 0.9744575429413674 #1338, triangle 446
-1.0831101543737807 1.3223922743192291 #1339, triangle 447
0.19685836506041995 0.35936394938423766 #1340, triangle 447
0.5049378915668589 -0.06490452943595065 #1341, triangle 447
-0.6990424938639701 0.9289935186323606 #1342, triangle 448
0.21525129429233955 0.32473110826984686 #1343, triangle 448
0.47683235863664264 0.01875015736668312 #1344, triangle 448
0.5162779832253404 -0.01598332738655298 #1345, triangle 449
-0.7878903181889604 0.9424999817668717 #1346, triangle 449
-1.3110863087619378 1.0671533095406318 #1347, triangle 449
0.4990486345709694 -0.00416515947199506 #1348, triangle 450
-1.0154273251984376 0.983811359983154 #1349, triangle 450
-0.9849216037843709 1.016871454787119 #1350, triangle 450
-1.1334249626768518 1.3623145223764856 #1351, triangle 451
0.19511888527767937 0.3616296441087354 #1352, triangle 451
0.5076971871035469 -0.07122440372991196 #1353, triangle 451
-1.146327771713703 1.0231914029321558 #1354, triangle 452
0.19469071610833572 0.3358422724276392 #1355, triangle 452
0.5083791699407075 -0.005698729582575787 #1356, triangle 452
0.18883049138402014 0.333657277276078 #1357, triangle 453
0.4833607465341864 0.0007276363758507255 #1358, triangle 453
0.2108660864990472 0.3330095467236565 #1359, triangle 453
0.5206027768817043 -0.05978202713300246 #1360, triangle 454
-0.7441520617239789 0.831418780666262 #1361, triangle 454
-1.4151838277972186 1.2913872743575763 #1362, triangle 454
-1.8621969767961204 0.8843188961318847 #1363, triangle 455
0.17849263218463068 0.3184745116358153 #1364, triangle 455
0.5350173842678513 0.03166780056155876 #1365, triangle 455
-1.9109672505712547 0.9404704290184754 #1366, triangle 456
0.17774977095899605 0.32622527351413594 #1367, triangle 456
0.5362795353210613 0.015577902117778708 #1368, triangle 456
0.505121727171615 -0.061846928745893016 #1369, triangle 457
-0.9235352103272595 0.8273551577955603 #1370, triangle 457
-1.0863713390884693 1.3037447557880846 #1371, triangle 457
0.21609270048613882 0.3356980034585746 #1372, triangle 458
0.5270492631547438 0.005255266184324949 #1373, triangle 458
0.1832327225801459 0.3309770210599484 #1374, triangle 458
0.4843088883589696 0.061385095672108474 #1375, triangle 459
-1.3217351326500522 1.4305427289344317 #1376, triangle 459
-0.782993021075408 0.7926451155683193 #1377, triangle 459
0.5219239148964027 0.062061135671649455 #1378, triangle 460
-0.7315989779691522 1.4389264684412815 #1379, triangle 460
-1.449283078008989 0.790719933175167 #1380, triangle 460
0.21101657193727302 0.3407901687466785 #1381, triangle 461
0.5180850477827537 0.016145797758387252 #1382, triangle 461
0.18867142284992275 0.3259589819072845 #1383, triangle 461
0.1994369818523694 0.3536427381711249 #1384, triangle 462
0.4991224457398333 0.041293289666227195 #1385, triangle 462
0.20056222678792077 0.31362434522324956 #1386, triangle 462
0.2163212702340413 0.3295950166247113 #1387, triangle 463
0.5274629952187013 -0.00857959716441942 #1388, triangle 463
0.18298444092118135 0.3370927307693309 #1389, triangle 463
-0.7759229467438102 0.98868924263472 #1390, triangle 464
0.21063052124245799 0.332059776811356 #1391, triangle 464
0.48371441847187224 0.002851882050752845 #1392, triangle 464
0.5305284779400663 -0.05205155656901638 #1393, triangle 465
-0.6578001296583722 0.8473965159152209 #1394, triangle 465
-1.7031019798583056 1.246735057719364 #1395, triangle 465
0.22362101457409075 0.3111859006140283 #1396, triangle 466
0.5411615496112789 -0.05638820725696571 #1397, triangle 466
0.17489656384788868 0.3562418120388892 #1398, triangle 466
0.5349461334128514 -0.038381475468163874 #1399, triangle 467
-0.624549480577606 0.8789867639758364 #1400, triangle 467
-1.8595002325597172 1.1735039100774614 #1401, triangle 467
0.5038489919153447 -0.04495655353167853 #1402, triangle 468
-0.9415649536482213 0.8632183932540395 #1403, triangle 468
-1.0640491159398975 1.2078602563521428 #1404, triangle 468
0.5038456874320566 -0.003396725944385839 #1405, triangle 469
-0.9416125589617844 0.9867286501899739 #1406, triangle 469
-1.0639919284633268 1.01372678212851 #1407, triangle 469
-0.9258073735352924 1.1347584512808626 #1408, triangle 470
0.2031302754063576 0.346272259926359 #1409, triangle 470
0.4951374840788183 -0.030597190333094496 #1410, triangle 470
0.1980396877742425 0.3147944275876886 #1411, triangle 471
0.4969630580727054 -0.0462101360505579 #1412, triangle 471
0.20195075201818086 0.3524025219135808 #1413, triangle 471
-0.5854420067896209 0.976534683514314 #1414, triangle 472
0.2233616511945075 0.3306526901142607 #1415, triangle 472
0.46502924724820033 0.005971420067740331 #1416, triangle 472
0.5205080978951598 -0.00539346001947255 #1417, triangle 473
-0.7450655289309435 0.9792110312256244 #1418, triangle 473
-1.4127836391306619 1.0219286540343355 #1419, triangle 473
0.21541476159372994 0.3410284049840121 #1420, triangle 474
0.5258273507266668 0.016641604917361563 #1421, triangle 474
0.18396739130434844 0.3257260693448417 #1422, triangle 474
0.21607194981111555 0.3231606233233866 #1423, triangle 475
0.5270117466117328 -0.02417997062581356 #1424, triangle 475
0.18325524816099434 0.34366367469372305 #1425, triangle 475
0.4729889016135695 0.05146861455981004 #1426, triangle 476
-1.6949928623374129 1.3218197889742795 #1427, triangle 476
-0.6597324330917919 0.8216619749748959 #1428, triangle 476
0.19692404237410804 0.33185622631140305 #1429, triangle 477
0.49525763569795894 -0.0033494652723756848 #1430, triangle 477
0.20305248434465262 0.3348137203904379 #1431, triangle 477
0.5313442826689633 0.025790963488482935 #1432, triangle 478
-0.6514445604287498 1.1258919826500595 #1433, triangle 478
-1.7304686953968915 0.9042449880938148 #1434, triangle 478
0.19558851320684023 0.5 #1435, triangle 479
0.4932375685354795 0.1999999999999985 #1436, triangle 479
0.20436336448120354 0.1999999999999985 #1437, triangle 479
0.2311021261485416 0.3905803238525328 #1438, triangle 480
0.5562512859447887 0.09903967973301679 #1439, triangle 480
0.1662756243902173 0.2806134267984928 #1440, triangle 480
-1.1308490914056055 0.5 #1441, triangle 481
0.19520521190937432 0.1999999999999985 #1442, triangle 481
0.5075598209026603 0.1999999999999985 #1443, triangle 481
0.04236814925384025 0.5 #1444, triangle 482
0.35422938497136647 0.2 #1445, triangle 482
0.31307234372300247 0.2 #1446, triangle 482
0.4332434117221133 0.08863790354215227 #1447, triangle 483
-17.32994839354385 1.9341744966442747 #1448, triangle 483
-0.35948233081724945 0.7199243430319192 #1449, triangle 483
0.03258399238212372 0.543872324131405 #1450, triangle 484
0.3490067466092158 0.22500643434395307 #1451, triangle 484
0.3180199397762651 0.17332601235415174 #1452, triangle 484
0.44883764110930563 -0.13635659138731374 #1453, triangle 485
-3.8851600758834244 0.7209376092040544 #1454, triangle 485
-0.45846456203885316 1.9229962213825218 #1455, triangle 485
-0.49964209019326855 0.9362633862813023 #1456, triangle 486
0.23080312878704423 0.3256825822360142 #1457, triangle 486
0.4544981122249706 0.01673408380629806 #1458, triangle 486
-0.5443042243072617 0.9282582824340738 #1459, triangle 487
0.22676576244247085 0.3246339004119986 #1460, triangle 487
0.46017704330606435 0.018955346212222886 #1461, triangle 487
0.6184637082441756 -0.03766877377968035 #1462, triangle 488
-0.28703212489985586 0.8807649672169106 #1463, triangle 488
9.265648193963141 1.1698716673451217 #1464, triangle 488
0.500803869670976 -0.015487997700156606 #1465, triangle 489
-0.9872812245936257 0.9441076349489431 #1466, triangle 489
-1.0129661456479482 1.0649707932918726 #1467, triangle 489
0.29296872542419766 0.34465860272617627 #1468, triangle 490
0.7448558579756163 0.024051792716446398 #1469, triangle 490
0.0788804488368227 0.32219724277876255 #1470, triangle 490
0.24912855454017657 0.3349890981239552 #1471, triangle 491
0.5977799337560885 0.003693365222415293 #1472, triangle 491
0.14399253039722976 0.3316816706899877 #1473, triangle 491
0.5779694630952655 0.007420611836091418 #1474, triangle 492
-0.4035533458845914 1.0313087583435265 #1475, triangle 492
-6.662646420824374 0.9709639484588529 #1476, triangle 492
-0.30885257676423084 1.0677039782767985 #1477, triangle 493
0.2535568928931704 0.3403052963483729 #1478, triangle 493
0.4239538467617674 -0.01610805977251377 #1479, triangle 493
-0.29902101564347977 0.9967565039638561 #1480, triangle 494
0.2550527184300984 0.3329715759665234 #1481, triangle 494
0.4220286320164821 0.0008128513691814175 #1482, triangle 494
0.547651412339358 0.0108471549029655 #1483, triangle 495
-0.5426707727354213 1.0469538277090025 #1484, triangle 495
-2.4564339392921712 0.957978811413537 #1485, triangle 495
-1.2870184781495344 0.9332648870636667 #1486, triangle 496
0.19043999044876075 0.32529226201521294 #1487, triangle 496
0.5152101572651809 0.01756282085922399 #1488, triangle 496
-0.9882862025246707 1.2570057949878983 #1489, triangle 497
0.2004724256277007 0.35530234288425205 #1490, triangle 497
0.49926248824319513 -0.053868132150991156 #1491, triangle 497
0.568708600755126 -0.15126647928796352 #1492, triangle 498
-0.4396624826581879 0.7061168105637395 #1493, triangle 498
-4.513226121590175 2.1077724174898314 #1494, triangle 498
0.3067544662087051 0.22516370480042439 #1495, triangle 499
0.8129826449046689 -0.563240780976071 #1496, triangle 499
0.054382142052082354 0.46245324044971914 #1497, triangle 499
0.8929784395778233 -0.7277387581134637 #1498, triangle 500
-0.032921110111782274 0.5223378395667224 #1499, triangle 500
1.1461152712484832 -1.4602053703805509 #1500, triangle 500
1.0704867198519776 -1.0 #1501, triangle 501
0.015686698142582098 0.4999999999999986 #1502, triangle 501
0.9400733607323466 -1.0 #1503, triangle 501
0.36991894673067205 0.21224760003565724 #1504, triangle 502
1.5346593394438266 -0.747853347694489 #1505, triangle 502
-0.09540710861014721 0.4812927235194534 #1506, triangle 502
-0.07105522986732553 0.500000000000004 #1507, triangle 503
0.3062444475224156 0.19999999999999704 #1508, triangle 503
0.3615695506439403 0.19999999999999704 #1509, triangle 503
-0.24997328076571368 0.5000000000000016 #1510, triangle 504
0.2631626318513316 0.2 #1511, triangle 504
0.41175878863408377 0.2 #1512, triangle 504
-0.18012591679106907 0.441196659421121 #1513, triangle 505
0.27696755697864656 0.15494809499027246 #1514, triangle 505
0.3949049037389556 0.24049137145810767 #1515, triangle 505
0.4999999999999999 -0.19401952997243443 #1516, triangle 506
-1.0 0.6708934996592076 #1517, triangle 506
-1.0 2.8569064973393705 #1518, triangle 506
0.137588279645014 0.4385809083015333 #1519, triangle 507
0.42339796923285855 0.15252782775175122 #1520, triangle 507
0.25398800904706664 0.24243586546152235 #1521, triangle 507
0.49914052473449183 -0.17732933724131114 #1522, triangle 508
-1.013919087811811 0.683524895176655 #1523, triangle 508
-0.9863655802175124 2.5155965375544924 #1524, triangle 508
-0.0066037667537990705 0.6228626337984547 #1525, triangle 509
0.3304428645116508 0.2585053468248651 #1526, triangle 509
0.3362363889426052 0.13147143443577053 #1527, triangle 509
0.5285547251001759 -0.153478804158413 #1528, triangle 510
-0.6736057654022786 0.7040447684863437 #1529, triangle 510
-1.6394763016076392 2.1377995677024613 #1530, triangle 510
-1.0136107379179613 1.7812964070123716 #1531, triangle 511
0.19946070859110104 0.37874800523976687 #1532, triangle 511
0.5008434957451712 -0.12315732191878852 #1533, triangle 511
0.4999999999999999 -0.04209145207088767 #1534, triangle 512
-1.0 0.8699516569153674 #1535, triangle 512
-1.0 1.1926987143856003 #1536, triangle 512
0.1454491041495997 0.29260650395738425 #1537, triangle 513
0.43118711905357504 -0.1165571279810202 #1538, triangle 513
0.24800421369610848 0.37671005736720353 #1539, triangle 513
0.5000000000000001 0.026285604694307903 #1540, triangle 514
-1.0 1.1288508822678727 #1541, triangle 514
-1.0 0.9025427495060062 #1542, triangle 514
0.4886424695348294 0.0062232925029797525 #1543, triangle 515
-1.2160780737135248 1.0260269847870203 #1544, triangle 515
-0.8368134721705531 0.9755630645790834 #1545, triangle 515
0.48893846848322403 0.12046851678514361 #1546, triangle 516
-1.2094147787163019 4.074737691686897 #1547, triangle 516
-0.8406428383875795 0.646046641271019 #1548, triangle 516
0.20570661639154203 0.3681616145363854 #1549, triangle 517
0.5091449038668717 0.0662499333396703 #1550, triangle 517
0.1942107916300127 0.3002342294753819 #1551, triangle 517
0.08875332249831998 0.4152635872592613 #1552, triangle 518
0.3830816971181277 0.12889917507392562 #1553, triangle 518
0.28703953093274737 0.2603699430475247 #1554, triangle 518
-0.42485998686895043 0.638316157365627 #1555, triangle 519
0.23850941389417923 0.26380976177199394 #1556, triangle 519
0.44388111346915093 0.12407898324672481 #1557, triangle 519
-0.49204034298566335 0.9377545268880295 #1558, triangle 520
0.23152932323036798 0.3258755904655505 #1559, triangle 520
0.45348526633864406 0.01632341216264149 #1560, triangle 520
-0.44976902808138614 1.0726530363846076 #1561, triangle 521
0.23579679108000734 0.3407751136710395 #1562, triangle 521
0.4475855205097633 -0.017224689596196135 #1563, triangle 521
0.5659250385076168 0.03151886974021772 #1564, triangle 522
-0.45146763025329784 1.1617663199229238 #1565, triangle 522
-4.0955298844801495 0.8848159356046003 #1566, triangle 522
0.20456807646253047 0.3345577568743317 #1567, triangle 523
0.5072831761851619 0.0027373566267996454 #1568, triangle 523
0.19537915257658794 0.3321111544891556 #1569, triangle 523
0.49056427774185857 -0.040913835433174874 #1570, triangle 524
-1.1739504269449748 0.8727800507416985 #1571, triangle 524
-0.8620454518734479 1.1865531572596855 #1572, triangle 524
-0.7809501139184555 0.9456106048053058 #1573, triangle 525
0.2103488329126817 0.3268806144787503 #1574, triangle 525
0.48413774082975347 0.014175600554170824 #1575, triangle 525
-0.7742822803040198 0.918283689301801 #1576, triangle 526
0.21072296266456064 0.3232969142598995 #1577, triangle 526
0.4835755926616432 0.02176286335206974 #1578, triangle 526
-0.9041203375882714 0.918224650229698 #1579, triangle 527
0.204111106552332 0.3232888983067177 #1580, triangle 527
0.4936255324779769 0.021779614114111053 #1581, triangle 527
-0.8738279449730605 0.7743986427324243 #1582, triangle 528
0.20553580711283997 0.2993120638624654 #1583, triangle 528
0.49143915981120445 0.06788686618003843 #1584, triangle 528
0.5081650028004145 0.01267326039562314 #1585, triangle 529
-0.8827614934711598 1.0556279544463256 #1586, triangle 529
-1.142255184614028 0.9511637037161823 #1587, triangle 529
-1.1566183046142096 1.031852550285038 #1588, triangle 530
0.19435422951640022 0.33674569766309237 #1589, triangle 530
0.5089158984739488 -0.00777734145150845 #1590, triangle 530
0.23134362282995433 0.33946109292369775 #1591, triangle 531
0.5567574686977506 0.013357731015552205 #1592, triangle 531
0.16599150344767166 0.32726138490330536 #1593, triangle 531
-1.5790624153193327 1.1250392985642872 #1594, triangle 532
0.18351826904289253 0.3454578710842756 #1595, triangle 532
0.5265739251546186 -0.028579640948045718 #1596, triangle 532
-0.8883121910023343 1.0284392926843606 #1597, triangle 533
0.20484641195264977 0.3363917780701732 #1598, triangle 533
0.49249567330880906 -0.00696134145084602 #1599, triangle 533
-0.48477677867171803 0.8599413041922208 #1600, triangle 534
0.23223450454007172 0.3147317184469702 #1601, triangle 534
0.4525042173230167 0.03912446512123796 #1602, triangle 534
0.21926772266943628 0.3304553974016114 #1603, triangle 535
0.5328772464641464 -0.006574693973506053 #1604, triangle 535
0.17975719547128655 0.3362237469026599 #1605, triangle 535
0.20402075337840692 0.33795786169821923 #1606, triangle 536
0.5063949188671866 0.010158551642361548 #1607, triangle 536
0.19593842009376727 0.32874066336724056 #1608, triangle 536
0.17993618932461014 0.35589523972919024 #1609, triangle 537
0.47118008416068163 0.04538807188638828 #1610, triangle 537
0.2191054884191348 0.31150999123981454 #1611, triangle 537
0.5069377959055201 0.025133347001602656 #1612, triangle 538
-0.8988225449763906 1.1219966827264893 #1613, triangle 538
-1.1192801476909209 0.9065153578453582 #1614, triangle 538
0.5069750889679709 -0.028068721437449623 #1615, triangle 539
-0.8983270652314855 0.9061624204211458 #1616, triangle 539
-1.119969395562359 1.1225984292256057 #1617, triangle 539
0.22036393273564941 0.33519816146020026 #1618, triangle 540
0.5349306978150838 0.004155182603146364 #1619, triangle 540
0.17854373228298098 0.3314737070316142 #1620, triangle 540
-0.7765749260940158 0.8765959994943323 #1621, triangle 541
0.21059385611624423 0.31731569729483183 #1622, triangle 541
0.4837694941502423 0.03399757797348789 #1623, triangle 541
0.4746311622885933 0.0064842689076909125 #1624, triangle 542
-1.6294642857142632 1.0271703338895233 #1625, triangle 542
-0.6762342135476395 0.9745578456798449 #1626, triangle 542
0.1897605060767317 0.3405601174829144 #1627, triangle 543
0.4846867887060966 0.015665890777947618 #1628, triangle 543
0.20998391824770013 0.32618404868917467 #1629, triangle 543
0.18027489058403132 0.3139063489120085 #1630, triangle 544
0.47162794942138014 -0.04867517750191443 #1631, triangle 544
0.21879812188831477 0.35334342125412077 #1632, triangle 544
-0.9536108852172858 1.2004355162020643 #1633, triangle 545
0.20191784146893463 0.3513831509754781 #1634, triangle 545
0.497014109824789 -0.043560565696881166 #1635, triangle 545
0.2050207575280524 0.3472834972880597 #1636, triangle 546
0.5080211241604478 0.029245943907414872 #1637, triangle 546
0.19491542138100082 0.319669096886725 #1638, triangle 546
0.5071376875601924 -0.08588575953010981 #1639, triangle 547
-0.8961722587196643 0.7854465587252953 #1640, triangle 547
-1.1229810005400374 1.4627822543582951 #1641, triangle 547
0.5546133504946374 0.04650193214908733 #1642, triangle 548
-0.5048055697993593 1.2757768102145781 #1643, triangle 548
-2.9252657277796072 0.8367645612893914 #1644, triangle 548
0.19999999999999998 0.35786120403923544 #1645, triangle 549
0.5000000000000001 0.04889184199800842 #1646, triangle 549
0.19999999999999998 0.30967586366337163 #1647, triangle 549
0.20198447076112952 0.34220277490574114 #1648, triangle 550
0.5031278921099229 0.01906833476235794 #1649, triangle 550
0.19800563484050537 0.32458034296589855 #1650, triangle 550
0.5 -0.007130004812593039 #1651, triangle 551
-1.0 0.972835749411608 #1652, triangle 551
-1.0 1.029143396931503 #1653, triangle 551
0.5530229182277079 -0.0744472237346834 #1654, triangle 552
-0.5130823986194998 0.8042318643994817 #1655, triangle 552
-2.8059161183223753 1.3834232942565514 #1656, triangle 552
0.2058378906379785 0.35068202863130155 #1657, triangle 553
0.5093607858137559 0.035776057809466036 #1658, triangle 553
0.19407564502084967 0.31642465334098235 #1659, triangle 553
-1.4433674031387536 1.2111339921395319 #1660, triangle 554
0.18646575424891876 0.3521561686918735 #1661, triangle 554
0.521697879806526 -0.04556781242251424 #1662, triangle 554
-0.7150010204775841 0.968123741899539 #1663, triangle 555
0.21424103561278715 0.32965472316259603 #1664, triangle 555
0.47832709061937434 0.00816424880160908 #1665, triangle 555
-0.933748931468007 1.0283112409978024 #1666, triangle 556
0.20277891710036236 0.3363784473286501 #1667, triangle 556
0.49568044892011187 -0.006930648798150422 #1668, triangle 556
0.18614563134279724 0.34419905855843175 #1669, triangle 557
0.4795896770776538 0.023128514328296258 #1670, triangle 557
0.21339057379256773 0.32264186396091615 #1671, triangle 557
-1.0189797776681693 1.2060662362394807 #1672, triangle 558
0.19925076313762133 0.35179193752933374 #1673, triangle 558
0.5011723295083711 -0.04462047851047631 #1674, triangle 558
-1.0172885265872664 0.9531241669467608 #1675, triangle 559
0.19931672787432714 0.32782358787910576 #1676, triangle 559
0.5010689822071358 0.012145972704897796 #1677, triangle 559
0.19999999999999998 0.3272740989048137 #1678, triangle 560
0.5000000000000001 -0.014081214714388163 #1679, triangle 560
0.19999999999999998 0.33944814437221044 #1680, triangle 560
0.504289268621387 -0.007477833154923321 #1681, triangle 561
-0.9352593618841948 0.9715764911768903 #1682, triangle 561
-1.0717038695177339 1.0305977471643417 #1683, triangle 561
-1.4854078849491716 1.1226287577380232 #1684, triangle 562
0.1855078927814294 0.34525338605888933 #1685, triangle 562
0.523276400192618 -0.02807508027167308 #1686, triangle 562
0.48337926220062993 0.028422142378665267 #1687, triangle 563
-1.34657689705594 1.1419253213481173 #1688, triangle 563
-0.7719686825790537 0.895243631727663 #1689, triangle 563
0.5224710663296616 -0.025151456352538945 #1690, triangle 564
-0.7265035385057286 0.9144552074091039 #1691, triangle 564
-1.4637456550136057 1.1088165062308604 #1692, triangle 564
0.1876564610862813 0.3105415284662947 #1693, triangle 565
0.48170139945675594 -0.05825179450134915 #1694, triangle 565
0.21197403402632278 0.3569319197660403 #1695, triangle 565
-2.665654343510123 1.0749980904117575 #1696, triangle 566
0.16923939776490485 0.3409959891752912 #1697, triangle 566
0.5510052249350975 -0.017751051385412633 #1698, triangle 566
0.5266576985655742 0.01595884675200315 #1699, triangle 567
-0.6893964749641613 1.0718633841512657 #1700, triangle 567
-1.5815513949075133 0.939081194629649 #1701, triangle 567
0.5366873487257555 0.0008707795941809651 #1702, triangle 568
-0.612190337150417 1.0035044797831074 #1703, triangle 568
-1.9271410496924197 0.9965259570005358 #1704, triangle 568
-0.5499983335740413 1.002211698322334 #1705, triangle 569
0.22627751432074772 0.33357844512580836 #1706, triangle 569
0.4608693636079056 -0.0005520089226740053 #1707, triangle 569
0.45720984759671296 0.03169496888513921 #1708, triangle 570
-2.707602339181394 1.1629278210775842 #1709, triangle 570
-0.520525451559947 0.8842282687214157 #1710, triangle 570
0.5518759669272422 0.060295207598562266 #1711, triangle 571
-0.519183801861853 1.4173158518405182 #1712, triangle 571
-2.724742125376504 0.7957627514989423 #1713, triangle 571
0.18110201079826352 0.34211099811128703 #1714, triangle 572
0.47272680431184394 0.01887971667404728 #1715, triangle 572
0.21804543319746572 0.32466973776192715 #1716, triangle 572
-2.6852198875641573 1.1913216825038189 #1717, triangle 573
0.16907362455847044 0.3507121877727492 #1718, triangle 573
0.5512970195372133 -0.04182840938146441 #1719, triangle 573
-0.7550564695911784 0.8349995664614632 #1720, triangle 574
0.21182531536131374 0.3106294410883829 #1721, triangle 574
0.48192374001337807 0.047075747436801374 #1722, triangle 574
-0.741700083931735 1.2355557126696777 #1723, triangle 575
0.21261245364533282 0.35386404328105897 #1724, triangle 575
0.4807483118498919 -0.05004724272244202 #1725, triangle 575
-0.7090328803156417 0.9488276258992802 #1726, triangle 576
0.21461553232833183 0.32728651209024273 #1727, triangle 576
0.47777235972757737 0.013303679160362469 #1728, triangle 576
0.5092895445820657 0.014533175531957855 #1729, triangle 577
-0.868472867006634 1.0647164509144462 #1730, triangle 577
-1.1638540040707246 0.9442959673262266 #1731, triangle 577
0.19146907792298598 0.3455348377088116 #1732, triangle 578
0.48715003087774084 0.025800649473278287 #1733, triangle 578
0.2083527797931588 0.3213511303117499 #1734, triangle 578
0.211669790223575 0.3463059433487147 #1735, triangle 579
0.5192150794915651 0.02732721939455703 #1736, triangle 579
0.18797951853368275 0.32060833792232063 #1737, triangle 579
0.2023027026169367 0.3406937838685909 #1738, triangle 580
0.5036345888646134 0.015944866353862785 #1739, triangle 580
0.19768396453071801 0.3260532597305445 #1740, triangle 580
0.5036558947173967 0.001463103825308703 #1741, triangle 581
-0.9443537977191087 1.0059129743691642 #1742, triangle 581
-1.0607139537045671 0.9941731605121974 #1743, triangle 581
0.22834701192877918 0.32000818163223416 #1744, triangle 582
0.5505629283454269 -0.03223678133618136 #1745, triangle 582
0.1694908822599343 0.3469302566328854 #1746, triangle 582
0.47362255099269124 -0.01563213042583413 #1747, triangle 583
-1.669143284077735 0.9436387979288002 #1748, triangle 583
-0.6660486602380244 1.0656051672988074 #1749, triangle 583
0.48508585777454677 -0.0019994678835473256 #1750, triangle 584
-1.3015996836964827 0.9921125237538654 #1751, triangle 584
-0.7923438569126708 1.0080461355027626 #1752, triangle 584
0.19863602439714803 0.3357734469839 #1753, triangle 585
0.4978814304581553 0.005420811879187844 #1754, triangle 585
0.20135934033521666 0.3309021183440907 #1755, triangle 585
0.4848675873414062 0.0009830021579791339 #1756, triangle 586
-1.3072001051829938 1.003959252306848 #1757, triangle 586
-0.7897042223413967 0.9960795527922798 #1758, triangle 586
0.4840480367510074 0.0674884979890295 #1759, triangle 587
-1.3286216612719424 1.511683022312731 #1760, triangle 587
-0.779881767559397 0.7754995937010175 #1761, triangle 587
-1.6033684735824663 1.112629213779721 #1762, triangle 588
0.18303188078846241 0.34439427446596665 #1763, triangle 588
0.5273839115343908 -0.02596406894138718 #1764, triangle 588
-1.2546050521965326 1.1336540180385068 #1765, triangle 589
0.1913563073796756 0.346180521710443 #1766, triangle 589
0.513728262623625 -0.03036927298964791 #1767, triangle 589
-1.3258679001870934 2.024095876223277 #1768, triangle 590
0.1893863398052011 0.3851783963031868 #1769, triangle 590
0.5169205738438977 -0.14480404785458295 #1770, triangle 590
