TAPERS FOR JACOBIAN
0.19437361722438248 0.3580021529491754 #1032, triangle 344
0.5241557430501426 0.03872244993885457 #1033, triangle 345
0.18497582848004532 -0.31493604192334107 #1034, triangle 345
-0.2144802857770273 -0.35225272303169525 #1035, triangle 345
-0.4772453733279041 0.03963223448607773 #1036, triangle 346
0.1844460508740809 -0.3527425293201759 #1037, triangle 346
-0.21497177361316724 -0.31447322660813404 #1038, triangle 346
0.47603555632966504 0.04709876795721849 #1039, triangle 347
0.215791361377261 -0.3106173928951927 #1040, triangle 347
-0.18355959779159042 -0.3568505989800213 #1041, triangle 347
-0.47649046294920944 -0.0016653913669714279 #1042, triangle 348
-0.21548289864779752 0.33259109920861823 #1043, triangle 348
0.18389366965125578 0.3340763947463545 #1044, triangle 348
0.205301170599096 -0.3301752749865108 #1045, triangle 349
-0.19462762977317097 -0.3365064228830629 #1046, triangle 349
0.4917984419236803 0.007022466188000067 #1047, triangle 349
-0.1858775786945945 0.3035017822739264 #1048, triangle 350
0.21364081786336828 0.3645622970303293 #1049, triangle 350
-0.5226664812863857 -0.06036775118891434 #1050, triangle 350
-0.48447287124755245 0.010358503728449998 #1051, triangle 351
0.1896109642922977 -0.33805114144500104 #1052, triangle 351
-0.21012603632529725 -0.3286486771848322 #1053, triangle 351
-0.4582528160302007 0.03204574496184366 #1054, triangle 352
0.16974526193460437 -0.3487269173396431 #1055, triangle 352
-0.22812727938935645 -0.31828717087567066 #1056, triangle 352
-0.4913294449035219 -0.01260363339826952 #1057, triangle 353
-0.20560749942096726 0.32761152588387726 #1058, triangle 353
0.1943127727705474 0.3391046745374314 #1059, triangle 353
0.19956116458128287 -0.3139219298655012 #1060, triangle 354
-0.20043835450501077 -0.3533268913327933 #1061, triangle 354
0.5006862449953906 0.040712110771804214 #1062, triangle 354
-0.1996123966139921 0.344162559782476 #1063, triangle 355
0.2003872281586407 0.3226772033511629 #1064, triangle 355
0.4993953949772913 -0.023055003290619255 #1065, triangle 355
-0.22348956011489152 -0.35455511050254 #1066, triangle 356
0.5409062423489623 0.042962374459191786 #1067, triangle 356
0.1750449840147265 -0.31276626090623255 #1068, triangle 356
0.17900123804248216 0.4048139900873071 #1069, triangle 357
-0.46995010571544005 -0.11694509040016839 #1070, triangle 357
-0.21995137644574841 0.2687747152129234 #1071, triangle 357
0.4698359699689446 0.039754226373598885 #1072, triangle 358
0.22003000191501573 -0.3144110539837906 #1073, triangle 358
-0.1789141226770905 -0.35280838112486224 #1074, triangle 358
-0.5396094437022955 -0.05923124051705014 #1075, triangle 359
-0.17580020455296724 0.30412491995102997 #1076, triangle 359
0.22281924291974398 0.3638800797090773 #1077, triangle 359
-0.2225529495516082 -0.32321230095668685 #1078, triangle 360
-0.4661907026581018 0.02193962898993435 #1079, triangle 360
0.17609948253688845 -0.3436103873039394 #1080, triangle 360
0.19975950556167113 0.32740193932466943 #1081, triangle 361
0.500375942082348 -0.013055252104073189 #1082, triangle 361
-0.20024034993127507 0.33931797322781765 #1083, triangle 361
-0.5444277200284005 -0.009211113745927972 #1084, triangle 362
-0.17300542793007523 0.3291756772635169 #1085, triangle 362
0.22528797679002047 0.3375170812807215 #1086, triangle 362
-0.19919520607601746 -0.4121366528765366 #1087, triangle 363
0.49874692154969724 0.12541931330151973 #1088, triangle 363
0.20080317794215954 -0.2628602796437575 #1089, triangle 363
0.4911081190862577 0.003830569446366087 #1090, triangle 364
0.2057521810353069 -0.33161991910350774 #1091, triangle 364
-0.19416389310620005 -0.3350511625928057 #1092, triangle 364
0.191140859110139 0.33305043385894034 #1093, triangle 365
0.5140762262749771 -0.000635849262052123 #1094, triangle 365
-0.20866718143620405 0.33361635290685865 #1095, triangle 365
0.20846110265667114 -0.32275317976850776 #1096, triangle 366
-0.19135605405840567 -0.344084104106743 #1097, triangle 366
0.4869859887584893 0.022896897910657736 #1098, triangle 366
0.20868707241404788 -0.3149665878155046 #1099, triangle 367
-0.19112007623398927 -0.3522204203318759 #1100, triangle 367
0.4866439954382767 0.03866230006594558 #1101, triangle 367
-0.1895454228764336 -0.34379485992127773 #1102, triangle 368
0.4843791995215113 0.022312940847249923 #1103, triangle 368
0.210188291427356 -0.32303343572442184 #1104, triangle 368
-0.48303680805057814 -0.02148850273037814 #1105, triangle 369
-0.21108202670301346 0.32342814143686704 #1106, triangle 369
0.1886021963870019 0.34338791405705993 #1107, triangle 369
-0.22184597289393632 -0.20797313895604447 #1108, triangle 370
-0.4672088328808146 0.19186470137805142 #1109, triangle 370
0.17689198439998718 -0.48772547012920553 #1110, triangle 370
-0.5477956372881584 0.002647348431565536 #1111, triangle 371
0.22697870724735264 -0.33451724583704096 #1112, triangle 371
-0.17107006192781996 -0.3321515195757527 #1113, triangle 371
0.17303954050420325 0.3467923177132932 #1114, triangle 372
-0.46231884949059443 -0.02828416513683132 #1115, triangle 372
-0.22525803867424693 0.3201406883573665 #1116, triangle 372
0.1966888680406373 -0.3349715294684956 #1117, triangle 373
-0.20328394799645286 -0.33169915286037305 #1118, triangle 373
-0.49490023257619326 0.003654510577320877 #1119, triangle 373
-0.22000911255530717 -0.32623231261961166 #1120, triangle 374
-0.4698662906006131 0.015562875476655717 #1121, triangle 374
0.17893727116472113 -0.34051080511069987 #1122, triangle 374
0.2033182746424977 0.35374549839789793 #1123, triangle 375
-0.5052611830997042 -0.04148199989290539 #1124, triangle 375
-0.19665396772235444 0.31352758555799515 #1125, triangle 375
0.19134890631791648 0.3297028639801193 #1126, triangle 376
0.513740211103511 -0.008058840888969942 #1127, triangle 376
-0.20846795108671776 0.3369836814017336 #1128, triangle 376
0.20021387411160327 -0.3378907161672887 #1129, triangle 377
-0.1997860114718813 -0.3288068935776395 #1130, triangle 377
-0.5003344912826171 0.010014501803693005 #1131, triangle 377
0.2171622305819441 0.33208350718912716 #1132, triangle 378
0.47402002894161627 -0.0027989903818764193 #1133, triangle 378
-0.18206840395290613 0.33458550697657413 #1134, triangle 378
-0.47975644058302985 -0.043252145271734564 #1135, triangle 379
-0.2132784415309766 0.3126167642296682 #1136, triangle 379
0.18626563092727544 0.3547143132592074 #1137, triangle 379
-0.20585543121014707 -0.3381312407697222 #1138, triangle 380
0.5093896507524007 0.010530050150775077 #1139, triangle 380
0.1940575802141622 -0.3285697090395792 #1140, triangle 380
-0.19884696142334246 -0.3240615529341337 #1141, triangle 381
-0.5018055262286382 0.020160540507035207 #1142, triangle 381
0.20114972438522624 -0.34273588127205457 #1143, triangle 381
-0.17850149265827095 0.33652761363701655 #1144, triangle 382
0.22040197720017043 0.3301542851859724 #1145, triangle 382
0.46929643578187596 -0.007068590619388334 #1146, triangle 382
-0.48614567104271156 -0.020233706642295245 #1147, triangle 383
-0.20901667450224617 0.32402672967867563 #1148, triangle 383
0.19077538716949904 0.3427716956336068 #1149, triangle 383
-0.2607201676356163 0.32744888330901434 #1150, triangle 384
0.12841287710799387 0.33927018602711984 #1151, triangle 384
-0.41482225150796087 -0.012954157214459028 #1152, triangle 384
0.305203627658807 -0.25218639746826 #1153, triangle 385
-0.0572524799768706 -0.4257263892758254 #1154, triangle 385
0.3627022473695894 0.13998348875559505 #1155, triangle 385
-0.30602832016922393 0.19999999999999815 #1156, triangle 386
0.055729884959988256 0.5000000000000029 #1157, triangle 386
-0.3618044529409659 -0.20000000000000046 #1158, triangle 386
0.026570814347759854 0.49999999999999817 #1159, triangle 387
-0.3459231337359685 -0.2 #1160, triangle 387
-0.3209768808366247 0.2 #1161, triangle 387
0.01245288030319913 0.5 #1162, triangle 388
-0.3390335771952839 -0.2 #1163, triangle 388
-0.32768141543682777 0.2 #1164, triangle 388
-0.00047734073620214225 -0.5531913094221206 #1165, triangle 389
0.33354572132834404 0.22962954238974817 #1166, triangle 389
0.3331210129797674 -0.1680001017565714 #1167, triangle 389
-0.0006530543865558101 -0.6371055942986814 #1168, triangle 390
0.3336240226779128 0.2634062109098841 #1169, triangle 390
0.33304277068395305 -0.12464957706880936 #1170, triangle 390
0.2202262056398764 -0.4588574680613104 #1171, triangle 391
-0.17869657576141762 -0.22769873578689248 #1172, triangle 391
-0.5346715166767094 0.1702405138532782 #1173, triangle 391
0.22001236196109514 -0.27397639605490914 #1174, triangle 392
-0.17893367051162 -0.3984916695233553 #1175, triangle 392
0.46986157398037 0.10923798748342115 #1176, triangle 392
-0.06733588798237622 -0.4387932602079833 #1177, triangle 393
0.3688389300536899 0.15272590558497143 #1178, triangle 393
0.2996230900671093 -0.24227751618555635 #1179, triangle 393
-0.5225082404646058 -0.09636078856026753 #1180, triangle 394
-0.18597357819253288 0.28231226567404344 #1181, triangle 394
0.21355123351426084 0.3885827254528192 #1182, triangle 394
0.20452779883542851 0.23960507579207074 #1183, triangle 395
0.49298487012627973 -0.15604258203234556 #1184, triangle 395
-0.19542036196517124 0.4423948031742046 #1185, triangle 395
0.5307585697335927 -0.1242671019667477 #1186, triangle 396
-0.2181245278766641 0.41111705875138316 #1187, triangle 396
0.1810152479541133 0.26367682230625034 #1188, triangle 396
-0.48069303502873256 0.15311608081328562 #1189, triangle 397
0.18693738389816036 -0.43921244590574954 #1190, triangle 397
-0.2126495263358546 -0.2419651879817368 #1191, triangle 397
-0.18193805578426825 -0.2627975400778534 #1192, triangle 398
-0.5292110536266224 0.1255076133283796 #1193, triangle 398
0.21728159615160528 -0.41221510958028107 #1194, triangle 398
-0.2054180256353608 -0.27579826787992784 #1195, triangle 399
-0.4916194710460789 0.10648011978929836 #1196, triangle 399
0.19450757917253067 -0.39630282995092947 #1197, triangle 399
0.19470498485719415 -0.30632475537709003 #1198, triangle 400
-0.2052258379155662 -0.3614823069104419 #1199, triangle 400
0.5083564250301471 0.05518049978830287 #1200, triangle 400
-0.22231251202874275 0.25438321017003634 #1201, triangle 401
0.17636933947842418 0.4228891166850297 #1202, triangle 401
-0.4665366704724733 -0.13705952746473873 #1203, triangle 401
-0.2207258841875324 0.2482514202060209 #1204, triangle 402
0.17814152527321295 0.4308621544948589 #1205, triangle 402
-0.46882721266950755 -0.14512964887104737 #1206, triangle 402
-0.17998239217511924 -0.32291642525942327 #1207, triangle 403
-0.5324972312849843 0.02255689407138274 #1208, triangle 403
0.21906358919431274 -0.3439155930472225 #1209, triangle 403
0.3298456862878038 -0.2761020315207318 #1210, triangle 404
-0.00774589973621603 -0.395939154079457 #1211, triangle 404
0.3368393218546239 0.10601727836943906 #1212, triangle 404
-0.3329466141004759 0.19999999999999923 #1213, triangle 405
0.0008688582581889923 0.5000000000000024 #1214, triangle 405
-0.33372027702404256 -0.20000000000000115 #1215, triangle 405
-0.07498110103023323 0.392340910822561 #1216, triangle 406
0.29524906567370224 0.2791239062941018 #1217, triangle 406
0.3737250334719244 -0.1013651588932372 #1218, triangle 406
0.03390836877156373 -0.5 #1219, triangle 407
-0.3173602449257285 -0.2 #1220, triangle 407
-0.3496985257385836 0.2 #1221, triangle 407
0.39371069980117984 -0.26548632369356007 #1222, triangle 408
-0.10315187281270378 0.6434096189545628 #1223, triangle 408
0.2779700048266752 0.1216936964531544 #1224, triangle 408
0.08469512288954828 -0.5000000000000012 #1225, triangle 409
-0.2895042001209241 -0.20000000000000112 #1226, triangle 409
-0.38024672658944497 0.19999999999999923 #1227, triangle 409
0.11589628643027586 -0.49999999999999684 #1228, triangle 410
-0.2694923101907689 -0.19999999999999848 #1229, triangle 410
-0.40393531012754286 0.200000000000001 #1230, triangle 410
-0.49947297815254665 -0.08275846667222868 #1231, triangle 411
-0.2003375074309164 0.2906667587759038 #1232, triangle 411
0.19966220755042996 0.3789172737813836 #1233, triangle 411
-0.4856166629277442 -0.039403557983317815 #1234, triangle 412
-0.20936701036720928 0.3145896976719686 #1235, triangle 412
0.19040837756584714 0.3526191998786055 #1236, triangle 412
-0.5005233585572529 0.07377483205158271 #1237, triangle 413
0.20033445935857425 -0.3729401083138245 #1238, triangle 413
-0.1996652607497418 -0.2959476479929902 #1239, triangle 413
0.48233608351765883 0.06948780130531573 #1240, triangle 414
0.21154972255012033 -0.29840467308069835 #1241, triangle 414
-0.18810687161718906 -0.3701931917957583 #1242, triangle 414
0.20903151821067248 -0.339395862944513 #1243, triangle 415
-0.19075985033950787 -0.3273254382846043 #1244, triangle 415
-0.5146922817486653 0.013219924170997186 #1245, triangle 415
0.18669455899922138 0.3969483037747309 #1246, triangle 416
-0.48035387499859744 -0.1072983360072179 #1247, triangle 416
-0.2128771021920837 0.27525987490404585 #1248, triangle 416
-0.19283251506839852 -0.3656283825172188 #1249, triangle 417
0.48914130887870033 0.062129812563065864 #1250, triangle 417
0.20704131365774925 -0.3025304548622893 #1251, triangle 417
0.21079393920313794 0.34663071030020465 #1252, triangle 418
-0.5177014543514892 -0.027966707922196975 #1253, triangle 418
-0.18890671005375695 0.3202959998729632 #1254, triangle 418
0.5383335448836422 0.016429271797791908 #1255, triangle 419
0.1765454466813083 -0.3258258643422602 #1256, triangle 419
-0.22215543853277694 -0.34092630836126475 #1257, triangle 419
0.5109936228078392 -0.010606824258503593 #1258, triangle 420
-0.20682580566506173 0.3381671098229286 #1259, triangle 420
0.1930556931116912 0.32853435264378483 #1260, triangle 420
0.2128200267587553 -0.36100280841153326 #1261, triangle 421
-0.18675548567098085 -0.3067664940032554 #1262, triangle 421
-0.5212215584547889 0.054359762005583484 #1263, triangle 421
0.4693228550135901 -0.051614649482600646 #1264, triangle 422
-0.17852172956321016 0.35941420613253083 #1265, triangle 422
0.22038375113814054 0.308234365033562 #1266, triangle 422
-0.20390274683598972 -0.34754627709074004 #1267, triangle 423
0.5062039717549547 0.029758597754214192 #1268, triangle 423
0.1960587993935199 -0.31941707604906894 #1269, triangle 423
0.4937924949758756 -0.053694215954531166 #1270, triangle 424
-0.19595692402414844 0.3606155189701457 #1271, triangle 424
0.20400261874661324 0.3071237305686603 #1272, triangle 424
0.5159400145372929 0.015019553807648347 #1273, triangle 425
0.18998986473804794 -0.32648658422440957 #1274, triangle 425
-0.2097657442107452 -0.3402511290598432 #1275, triangle 425
0.5177732642961348 -0.00047967065133226966 #1276, triangle 426
-0.21083565143838887 0.333546759162396 #1277, triangle 426
0.18886264738439104 0.3331199758082821 #1278, triangle 426
0.18866140468840745 -0.31468200936406915 #1279, triangle 427
-0.2110260456381473 -0.3525214839221007 #1280, triangle 427
0.5181013882671223 0.039222182788459715 #1281, triangle 427
0.20549308651849166 0.37126198866371235 #1282, triangle 428
-0.5087942943976208 -0.07116809602411461 #1283, triangle 428
-0.1944304281311423 0.2974463930843023 #1284, triangle 428
-0.5509885146856416 -0.01705502903326518 #1285, triangle 429
-0.16924889443823185 0.325531554488478 #1286, triangle 429
0.22855579954616534 0.34122749493263194 #1287, triangle 429
0.20508212615258592 0.26994341669354277 #1288, triangle 430
0.4921341316402777 -0.1152346352339248 #1289, triangle 430
-0.1948524728920754 0.40338400978430944 #1290, triangle 430
0.4940562404469369 -0.06333405946033017 #1291, triangle 431
-0.19613161417140923 0.36636289545825024 #1292, triangle 431
0.20383133314151194 0.3018629506483984 #1293, triangle 431
-0.45978952251409655 0.10599214532462863 #1294, triangle 432
0.17100022947342158 -0.39591943575947014 #1295, triangle 432
-0.22703942754186227 -0.2761185100889903 #1296, triangle 432
-0.2173155621620871 -0.3178147733860219 #1297, triangle 433
-0.47379521641991074 0.032996539472005745 #1298, triangle 433
0.18190094976433333 -0.34922174109307513 #1299, triangle 433
-0.20406223746184296 -0.3268489613519822 #1300, triangle 434
-0.4937007335585985 0.014243486710021182 #1301, triangle 434
0.19589608484343196 -0.339881395420178 #1302, triangle 434
0.20312485506140066 -0.3343715915764737 #1303, triangle 435
-0.19685054093081136 -0.3322966895461304 #1304, triangle 435
-0.504950262261308 0.002323416439150853 #1305, triangle 435
0.19422390660875719 -0.3309259248195481 #1306, triangle 436
-0.20569387254233348 -0.3357494667774543 #1307, triangle 436
0.5091239600083938 0.005368206161443565 #1308, triangle 436
0.1952107404226794 0.342109397998564 #1309, triangle 437
-0.4926703599367476 -0.01887642660879429 #1310, triangle 437
-0.20473259550643455 0.3246712965603792 #1311, triangle 437
0.21146264713805554 0.36489442236815767 #1312, triangle 438
-0.518855997082562 -0.06091851352489867 #1313, triangle 438
-0.18819918131049967 0.3031988595152922 #1314, triangle 438
0.20499708164434502 -0.34372200127115954 #1315, triangle 439
-0.1949397015443352 -0.3231040680558295 #1316, triangle 439
-0.5079824543395405 0.0221655808498406 #1317, triangle 439
0.1901041263750705 -0.3489758763154313 #1318, triangle 440
-0.20965696340137804 -0.3180494095043782 #1319, triangle 440
-0.4851793493372883 0.032524685553075215 #1320, triangle 440
-0.5015002653899013 -0.010550446274323702 #1321, triangle 441
-0.19904155565551235 0.32856031701321126 #1322, triangle 441
0.20095615329519206 0.338140768603961 #1323, triangle 441
0.1990337405924892 -0.3306537319126903 #1324, triangle 442
-0.20096393088928743 -0.3360237486148937 #1325, triangle 442
0.5015125206128741 0.005969122437830317 #1326, triangle 442
0.49492545513291625 0.011607349492164888 #1327, triangle 443
0.20326760665482707 -0.32807274213587656 #1328, triangle 443
-0.19670548035941982 -0.3386357654221474 #1329, triangle 443
0.46338786093254536 0.03612674830247638 #1330, triangle 444
0.22450854114318133 -0.31624828892250934 #1331, triangle 444
-0.17389177243306497 -0.35086774196955844 #1332, triangle 444
0.5405720943780891 -0.0309341118821625 #1333, triangle 445
-0.22331725658457974 0.3481513887314966 #1334, triangle 445
0.17523936841581692 0.31883747850500793 #1335, triangle 445
-0.5222726053719983 -0.006510331664899262 #1336, triangle 446
-0.18611659605467773 0.3304081123284841 #1337, triangle 446
0.21341769572104985 0.3362714462827525 #1338, triangle 446
-0.20311715255116505 0.30828091221533144 #1339, triangle 447
0.19685836506041995 0.35936394938423766 #1340, triangle 447
-0.49515775044608723 -0.051527148206002064 #1341, triangle 447
-0.1841441501259484 0.34204800677020797 #1342, triangle 448
0.21525129429233955 0.32473110826984686 #1343, triangle 448
0.47683235863664514 -0.01875015736668312 #1344, triangle 448
0.4847171149599371 -0.015022865853659837 #1345, triangle 449
-0.18978169089286734 0.3402527099575312 #1346, triangle 449
0.2099637767308512 0.3264850356356444 #1347, triangle 449
0.5009549996436132 -0.004096902463586814 #1348, triangle 450
-0.20060956978291972 0.3351717531348054 #1349, triangle 450
0.1993894998609852 0.33149996927105296 #1350, triangle 450
0.20482226959453884 -0.306189143216855 #1351, triangle 451
-0.19511888527767846 -0.3616296441087354 #1352, triangle 451
0.4925327210688056 0.055431968199556876 #1353, triangle 451
-0.20523973577973595 0.33083380100060805 #1354, triangle 452
0.19469071610833572 0.3358422724276392 #1355, triangle 452
-0.4918925643825733 -0.005571722620482742 #1356, triangle 452
-0.18883049138402064 -0.333657277276078 #1357, triangle 453
0.4833607465341864 0.0007276363758507255 #1358, triangle 453
0.21086608649904667 -0.3330095467236565 #1359, triangle 453
-0.48096584861478703 0.04824523527581471 #1360, triangle 454
0.18713235388596638 -0.357495667629418 #1361, triangle 454
-0.21246660641505397 -0.31001609731457086 #1362, triangle 454
0.2204099567007226 -0.34853088151894407 #1363, triangle 455
-0.17849263218463068 -0.3184745116358153 #1364, triangle 455
-0.5350173842678513 0.03166780056155876 #1365, triangle 455
-0.2210777662255274 0.340517996677779 #1366, triangle 456
0.17774977095899605 0.32622527351413594 #1367, triangle 456
0.5362795353210588 -0.015577902117778708 #1368, triangle 456
0.49498109468330986 -0.04958115909190935 #1369, triangle 457
-0.1967421177907648 0.3582522588671984 #1370, triangle 457
0.2032315620876539 0.30931227620037943 #1371, triangle 457
0.21609270048613882 0.3356980034585746 #1372, triangle 458
-0.5270492631547447 -0.005255266184324949 #1373, triangle 458
-0.1832327225801459 0.3309770210599484 #1374, triangle 458
-0.4843088883589696 -0.061385095672108474 #1375, triangle 459
-0.21023503025308088 0.3029417516775623 #1376, triangle 459
0.18949620304798065 0.36517656421645467 #1377, triangle 459
-0.521923914896401 -0.062061135671649455 #1378, triangle 460
-0.18632837706360672 0.3025684318239975 #1379, triangle 460
0.2132197832080859 0.3655866395251865 #1380, triangle 460
0.21101657193727302 0.3407901687466785 #1381, triangle 461
-0.5180850477827537 -0.016145797758387252 #1382, triangle 461
-0.18867142284992275 0.3259589819072845 #1383, triangle 461
-0.19943698185236988 -0.3536427381711249 #1384, triangle 462
0.4991224457398333 0.041293289666227195 #1385, triangle 462
0.2005622267879203 -0.31362434522324956 #1386, triangle 462
-0.2163212702340413 -0.3295950166247113 #1387, triangle 463
-0.4752552631414422 0.008294928581472648 #1388, triangle 463
0.1829844409211818 -0.3370927307693309 #1389, triangle 463
0.18907924547514024 -0.33460932743121874 #1390, triangle 464
-0.21063052124245704 -0.332059776811356 #1391, triangle 464
-0.48371441847187163 0.002851882050752845 #1392, triangle 464
0.47279378000743466 -0.04308168211436088 #1393, triangle 465
-0.18115224600868904 0.35462063024296187 #1394, triangle 465
0.21799962283355484 0.3127047273154092 #1395, triangle 465
-0.22362101457409025 -0.3111859006140283 #1396, triangle 466
-0.46465746450189305 0.04601042559845788 #1397, triangle 466
0.17489656384788868 -0.3562418120388892 #1398, triangle 466
0.4693397020392095 -0.033273180433880736 #1399, triangle 467
-0.17853463253020152 0.34936616091082173 #1400, triangle 467
0.2203721293625263 0.3176770280211999 #1401, triangle 467
-0.49620936852427183 0.03810438604718939 #1402, triangle 468
0.19754797058385856 -0.35192127419457064 #1403, triangle 468
-0.20243708987597817 -0.3152496014794697 #1404, triangle 468
0.49621257360036514 -0.003351193599410703 #1405, triangle 469
-0.19755006605968062 0.3348344909403005 #1406, triangle 469
0.2024350198459048 0.3318355483433616 #1407, triangle 469
0.19684503481885735 -0.3206407493587913 #1408, triangle 470
-0.2031302754063574 -0.346272259926359 #1409, triangle 470
0.5049589681678563 0.027260777537342417 #1410, triangle 470
-0.1980396877742425 -0.3147944275876886 #1411, triangle 471
-0.5030742876596527 0.039001143467513405 #1412, triangle 471
0.20195075201818105 -0.3524025219135808 #1413, triangle 471
-0.17518930160075258 0.33602479884054637 #1414, triangle 472
0.2233616511945075 0.3306526901142607 #1415, triangle 472
0.46502924724820155 -0.005971420067740331 #1416, triangle 472
-0.4810466876456416 0.0052795596440305525 #1417, triangle 473
0.18719006619880868 -0.33570907093239233 #1418, triangle 473
-0.21241242785340447 -0.33096603186493306 #1419, triangle 473
-0.21541476159372994 -0.3410284049840121 #1420, triangle 474
0.5258273507266668 0.016641604917361563 #1421, triangle 474
0.18396739130434844 -0.3257260693448417 #1422, triangle 474
0.21607194981111555 0.3231606233233866 #1423, triangle 475
0.4756222010960563 -0.02204753557546812 #1424, triangle 475
-0.18325524816099434 0.34366367469372305 #1425, triangle 475
-0.47298890161356816 -0.05146861455981004 #1426, triangle 476
-0.21786620598448464 0.3083120414858269 #1427, triangle 476
0.18129848104064047 0.3593303433427536 #1428, triangle 476
0.19692404237410804 0.33185622631140305 #1429, triangle 477
0.5048340638697529 -0.003305182891124991 #1430, triangle 477
-0.20305248434465262 0.3348137203904379 #1431, triangle 477
0.5313442826689633 0.025790963488482935 #1432, triangle 478
0.18066683993270466 -0.3213558306709268 #1433, triangle 478
-0.2184418137255768 -0.3455299637557741 #1434, triangle 478
0.19558851320684023 0.5 #1435, triangle 479
-0.4932375685354801 -0.2000000000000015 #1436, triangle 479
-0.20436336448120354 0.199999999999999 #1437, triangle 479
-0.2311021261485413 -0.39058032385253355 #1438, triangle 480
0.5562512859447887 0.09903967973301679 #1439, triangle 480
0.16627562439021712 -0.2806134267984928 #1440, triangle 480
0.20473799389882727 -0.5 #1441, triangle 481
-0.1952052119093748 -0.2000000000000015 #1442, triangle 481
-0.5075598209026603 0.199999999999999 #1443, triangle 481
0.04236814925384025 0.5 #1444, triangle 482
-0.35422938497136647 -0.2 #1445, triangle 482
-0.31307234372300247 0.2 #1446, triangle 482
0.4332434117221133 0.08863790354215227 #1447, triangle 483
0.24644481322692946 -0.2871101688836448 #1448, triangle 483
-0.14745395913907033 -0.3830001327378702 #1449, triangle 483
-0.03258399238212372 -0.543872324131405 #1450, triangle 484
0.3490067466092158 0.22500643434395307 #1451, triangle 484
0.31801993977626486 -0.17332601235415174 #1452, triangle 484
0.5643268027689139 -0.08823234443709758 #1453, triangle 485
-0.2348857120756922 0.38271397055256173 #1454, triangle 485
0.16178104968280282 0.28735812382669534 #1455, triangle 485
0.16662687992360914 -0.3410729047322087 #1456, triangle 486
-0.23080312878704454 -0.3256825822360142 #1457, triangle 486
-0.4544981122249706 0.01673408380629806 #1458, triangle 486
-0.1713147833193158 0.34214778738227636 #1459, triangle 487
0.22676576244247085 0.3246339004119986 #1460, triangle 487
0.46017704330606374 -0.018955346212222886 #1461, triangle 487
0.4196232182480836 -0.032736238004520586 #1462, triangle 488
-0.13361962515435108 0.3490860356049327 #1463, triangle 488
0.2569323911775794 0.3179442602905551 #1464, triangle 488
-0.49919870687000634 0.014584461288574622 #1465, triangle 489
0.19948601921884904 -0.3400436716916352 #1466, triangle 489
-0.20051332118808574 -0.32668986485705087 #1467, triangle 489
0.29296872542419766 0.34465860272617627 #1468, triangle 490
0.3762994041450348 0.026612064115940078 #1469, triangle 490
-0.0788804488368227 0.32219724277876255 #1470, triangle 490
-0.24912855454017657 -0.3349890981239552 #1471, triangle 491
0.5977799337560885 0.003693365222415293 #1472, triangle 491
0.14399253039722937 -0.3316816706899877 #1473, triangle 491
-0.5779694630952655 -0.007420611836091418 #1474, triangle 492
-0.15436893882716582 0.3299939835981221 #1475, triangle 492
0.24095860019518525 0.33668949416069677 #1476, triangle 492
-0.13816370792834684 0.3264335280986545 #1477, triangle 493
0.2535568928931704 0.3403052963483729 #1478, triangle 493
-0.6092907036174688 -0.015133006292898637 #1479, triangle 493
0.13616100619254654 -0.3336952871093136 #1480, triangle 494
-0.2550527184300984 -0.3329715759665234 #1481, triangle 494
-0.422028632016483 0.0008128513691814175 #1482, triangle 494
0.547651412339358 0.0108471549029655 #1483, triangle 495
0.17115263719851906 -0.328423614802972 #1484, triangle 495
-0.22690688137899068 -0.338279478131853 #1485, triangle 495
0.20933685841223842 -0.3414725770097688 #1486, triangle 496
-0.19043999044876117 -0.32529226201521294 #1487, triangle 496
-0.5152101572651809 0.01756282085922399 #1488, triangle 496
-0.19952701574759346 0.3120651840446967 #1489, triangle 497
0.2004724256277007 0.35530234288425205 #1490, triangle 497
-0.5007396938885619 -0.04431867515168049 #1491, triangle 497
0.4461039013441033 -0.09424315703892241 #1492, triangle 498
-0.15937596060161957 0.3870263023692393 #1493, triangle 498
0.23687864098731068 0.2836424415668999 #1494, triangle 498
-0.30675446620870533 -0.22516370480042439 #1495, triangle 499
-0.36101585557860916 0.1731469923028363 #1496, triangle 499
0.054382142052082354 -0.46245324044971914 #1497, triangle 499
0.347203881425693 -0.18607699451273194 #1498, triangle 500
-0.029090362061331452 0.4794943666272627 #1499, triangle 500
0.3197454914621905 0.21345468147717592 #1500, triangle 500
-0.3261742981181648 0.2 #1501, triangle 501
0.015686698142582098 0.4999999999999986 #1502, triangle 501
-0.34057008074282363 -0.2 #1503, triangle 501
-0.36991894673067205 -0.21224760003565724 #1504, triangle 502
-0.2986510299509125 0.1873655456040658 #1505, triangle 502
0.06905410038754535 0.5202203469654015 #1506, triangle 502
0.055329444326984493 -0.500000000000004 #1507, triangle 503
-0.3062444475224151 -0.19999999999999746 #1508, triangle 503
-0.3615695506439403 0.19999999999999746 #1509, triangle 503
0.12499331983445061 -0.49999999999999845 #1510, triangle 504
-0.26316263185133143 -0.2 #1511, triangle 504
-0.41175878863408377 0.2 #1512, triangle 504
-0.1046937127939701 0.5768885564697142 #1513, triangle 505
0.27696755697864656 0.15494809499027246 #1514, triangle 505
0.3949049037389554 -0.24049137145810767 #1515, triangle 505
0.5000000000000001 -0.10924042574460606 #1516, triangle 506
-0.19999999999999998 0.3984936214282341 #1517, triangle 506
