TAPERS FOR SHAPE PARAMETERS
0.03934657344462805 0.036053135985022584 #513, triangle 171
0.04122836466162433 0.03561230024593949 #514, triangle 172
0.03591889476975175 0.041068472202746106 #515, triangle 172
0.03810505606779694 0.03764180630166555 #516, triangle 172
0.0291188789640346 0.04134471755905504 #517, triangle 173
0.029773567578337032 0.040560144390831825 #518, triangle 173
0.03636030258106506 0.03774769098950679 #519, triangle 173
0.03730160141027193 0.04234906388411053 #520, triangle 174
0.033407825450400885 0.050203022671258195 #521, triangle 174
0.029407681161023033 0.051682745083484964 #522, triangle 174
0.0453785809824736 0.03485453922893136 #523, triangle 175
0.03600743537303734 0.04089556248255801 #524, triangle 175
0.04690610272358955 0.031303260804152425 #525, triangle 175
0.049792172712435 0.04963611357433192 #526, triangle 176
0.03692055674745609 0.055976991188287924 #527, triangle 176
0.036841671389803335 0.056063548544547065 #528, triangle 176
0.03966875158054498 0.054162581116549625 #529, triangle 177
0.03865035039285839 0.05537615886511009 #530, triangle 177
0.050562122361368145 0.04841316116275238 #531, triangle 177
0.04730832150209055 0.03972980210839055 #532, triangle 178
0.04550769034544814 0.04309295588436435 #533, triangle 178
0.04072698507401326 0.04587330800440233 #534, triangle 178
0.04782578278064948 0.027654454816193674 #535, triangle 179
0.03337354978410163 0.04129887700527246 #536, triangle 179
0.045446443395689 0.033684506922639315 #537, triangle 179
0.045524707380618507 0.04092441204229182 #538, triangle 180
0.03302547987962246 0.04758043187586901 #539, triangle 180
0.050124391998022974 0.030684654403675335 #540, triangle 180
0.031376173071791504 0.044066843424713724 #541, triangle 181
0.036477213630131435 0.04475820440952034 #542, triangle 181
0.027059158915720454 0.04860380933383363 #543, triangle 181
0.036907895207391184 0.04895950734290514 #544, triangle 182
0.05051619608777204 0.04102703201715766 #545, triangle 182
0.03219381869240012 0.05422131779716342 #546, triangle 182
0.04744540159453001 0.03613791209782553 #547, triangle 183
0.036256593702447076 0.047391043402712024 #548, triangle 183
0.040852902314680715 0.04068430402194669 #549, triangle 183
0.0362451415624514 0.04298965121755312 #550, triangle 184
0.038324494772364354 0.039870821712316776 #551, triangle 184
0.04245900128518039 0.03727307995951745 #552, triangle 184
0.03379708204934155 0.04104496823355089 #553, triangle 185
0.03428516287321186 0.04036467127293016 #554, triangle 185
0.03891659745076355 0.03776094793077217 #555, triangle 185
0.030820969898538435 0.05236692284052123 #556, triangle 186
0.0526841690928996 0.029906304967013474 #557, triangle 186
0.040686547642589097 0.039579325223428365 #558, triangle 186
0.03462416763398039 0.04312096747011695 #559, triangle 187
0.03703229944459055 0.03964619535188041 #560, triangle 187
0.042240463233276716 0.0363882053236292 #561, triangle 187
0.037052306148455116 0.04218722026401361 #562, triangle 188
0.03904368085460861 0.03907943424200148 #563, triangle 188
0.042174804283541825 0.037075856290419325 #564, triangle 188
0.025595423345416562 0.05062088089596817 #565, triangle 189
0.03267516716040066 0.04811391764392429 #566, triangle 189
0.033509053135136684 0.042224661116222695 #567, triangle 189
0.04630825623758064 0.037642787805528426 #568, triangle 190
0.042282288879859846 0.043840245303566304 #569, triangle 190
0.04539377846872238 0.038305288891103836 #570, triangle 190
0.04628479959428442 0.03578996594101799 #571, triangle 191
0.04076707140007608 0.043745436383643865 #572, triangle 191
0.044552940305022576 0.03708520691940885 #573, triangle 191
0.03685702444611965 0.04624396226028651 #574, triangle 192
0.04265177639553692 0.037021809982885644 #575, triangle 192
0.04802826148491192 0.03283428835026048 #576, triangle 192
0.046482672846854735 0.03749695241035975 #577, triangle 193
0.04106642826558638 0.04463609325121328 #578, triangle 193
0.044378295016692895 0.03899672965652584 #579, triangle 193
0.04080160943503323 0.038387427709133295 #580, triangle 194
0.04263560198824418 0.03717231054800538 #581, triangle 194
0.03874617562360845 0.04178640071259025 #582, triangle 194
0.036013210239590594 0.04298359324564318 #583, triangle 195
0.038514827547655686 0.03920274105466373 #584, triangle 195
0.0427497447520659 0.036474178057829904 #585, triangle 195
0.041978106721600586 0.03648570587962314 #586, triangle 196
0.046313211390908084 0.03318968921651738 #587, triangle 196
0.037025696000024165 0.04453431859746544 #588, triangle 196
0.04803569185956143 0.04468932639306509 #589, triangle 197
0.053709131300004556 0.03217241166758803 #590, triangle 197
0.03393263174466465 0.05187232798564673 #591, triangle 197
0.05208997178446076 0.05056910615084273 #592, triangle 198
0.050709790925311 0.05285551000848642 #593, triangle 198
0.05340649714324251 0.049738327584791735 #594, triangle 198
0.038479316794860524 0.043966307718053134 #595, triangle 199
0.050770806343309584 0.03570470614510303 #596, triangle 199
0.05241485165732551 0.03149745299319579 #597, triangle 199
0.038563098341480424 0.05145805674156785 #598, triangle 200
0.04967277267231127 0.045384672840753336 #599, triangle 200
0.05387663212076722 0.03652747763889328 #600, triangle 200
0.04670755952608209 0.04766193565665727 #601, triangle 201
0.03984164787682638 0.051266008595795644 #602, triangle 201
0.04026326990151643 0.05071403791169215 #603, triangle 201
0.02318236286898229 0.0494092242673525 #604, triangle 202
0.0260526375045063 0.048543595448321784 #605, triangle 202
0.0373186747002529 0.03415515663820425 #606, triangle 202
0.05044180740828607 0.03184231283558451 #607, triangle 203
0.049521872904493495 0.03416430326811208 #608, triangle 203
0.038676724150763536 0.04172667924429454 #609, triangle 203
0.052418181624194836 0.03704117194848297 #610, triangle 204
0.047972866909459844 0.04599816766033042 #611, triangle 204
0.037968870388699956 0.051299979850475366 #612, triangle 204
0.0410391196565033 0.03776331715059653 #613, triangle 205
0.038170542671721874 0.040406340254785074 #614, triangle 205
0.04022845498315175 0.03919016937063166 #615, triangle 205
0.03987750095613769 0.03987126961175855 #616, triangle 206
0.047949311405017556 0.034122797532272216 #617, triangle 206
0.047947368133666186 0.03412734827395439 #618, triangle 206
0.0494095857948035 0.03869295195500681 #619, triangle 207
0.04632187923058286 0.045300816656413084 #620, triangle 207
0.04999777479534393 0.03823692379558572 #621, triangle 207
0.04405153352041455 0.05098112427634826 #622, triangle 208
0.050063700281353964 0.040694154763045026 #623, triangle 208
0.05401814489339639 0.037537483889588136 #624, triangle 208
0.03811554024074128 0.042668667492490736 #625, triangle 209
0.038177770328635695 0.04257584158354617 #626, triangle 209
0.04092394769440517 0.04107834141435398 #627, triangle 209
0.038074606751148564 0.03806501877540615 #628, triangle 210
0.036156278323809285 0.039174956216192054 #629, triangle 210
0.0361600639042538 0.039169132349197916 #630, triangle 210
#The minimum x value is 0.02318236286898229, which is in quad 604 {(7.627594203, -0.5506181824)(7.740787918500001, -0.2753090912)(7.6188258593, -0.03015539156666669)(7.501247971950001, -0.045233087350000034)}, which is in triangle 202 {(7.3749017409, 0.4601520077)(7.627594203, -0.5506181824)(7.853981634, 0.0)}
#The maximum x value is 0.055838779665144604, which is in quad 204 {(-7.853981634, 0.0)(-7.328695921, -0.19872862675)(-7.341040137066667, 0.023875474499999993)(-7.6098551016, 0.2345418385)}, which is in triangle 68 {(-6.803410208, -0.3974572535)(-7.3657285692, 0.469083677)(-7.853981634, 0.0)}
#The minimum y value is 0.026799721756973705, which is in quad 171 {(-7.73199253935, -0.29646528625)(-7.422465095566667, -0.33012927533333336)(-7.328695921, -0.19872862675)(-7.853981634, 0.0)}, which is in triangle 57 {(-7.6100034447, -0.5929305725)(-6.803410208, -0.3974572535)(-7.853981634, 0.0)}
#The maximum y value is 0.05680195381753855, which is in quad 299 {(-0.3408574931, 0.32387094504999997)(-0.2194112906, 0.5487140262)(-0.33783123495, 0.8815862603)(-0.6991435843, 0.7647723321)}, which is in triangle 100 {(-0.6991435843, 0.7647723321)(0.0174285981, -0.117030442)(0.0234811144, 0.9984001885)}
#The mean average for x is 0.0399858287578108
#The mean average for y is 0.04195620459579647

