SKEWS FOR SHAPE PARAMETERS
1.5724793093949405 #251, triangle 84
1.5746278347807132 #252, triangle 84
1.569334571552112 #253, triangle 85
1.5680641185344815 #254, triangle 85
1.572660649402645 #255, triangle 85
1.569601895330332 #256, triangle 86
1.5716638934488676 #257, triangle 86
1.5674431145561012 #258, triangle 86
1.5671823072089506 #259, triangle 87
1.5698849860437456 #260, triangle 87
1.5694910225179797 #261, triangle 87
1.5662385665185237 #262, triangle 88
1.5698148734255268 #263, triangle 88
1.5689713014762339 #264, triangle 88
1.5738556079558546 #265, triangle 89
1.5693546639343956 #266, triangle 89
1.5712244475024193 #267, triangle 89
1.566796328350473 #268, triangle 90
1.5698774038704317 #269, triangle 90
1.569257521309129 #270, triangle 90
1.570276370070079 #271, triangle 91
1.570753159746272 #272, triangle 91
1.5716268138348068 #273, triangle 91
1.570936214468964 #274, triangle 92
1.5725704124998223 #275, triangle 92
1.569869524144854 #276, triangle 92
1.5712840432552042 #277, triangle 93
1.5707590282705823 #278, triangle 93
1.5710963353063414 #279, triangle 93
1.5705766294841015 #280, triangle 94
1.5706787170724033 #281, triangle 94
1.5710270474045824 #282, triangle 94
1.570849996239367 #283, triangle 95
1.5708553631838198 #284, triangle 95
1.5708553631838198 #285, triangle 95
1.5696819150190906 #286, triangle 96
1.5677126507966457 #287, triangle 96
1.5700257085068188 #288, triangle 96
1.570152408694843 #289, triangle 97
1.569859697769061 #290, triangle 97
1.5681998252662621 #291, triangle 97
1.5736417597144254 #292, triangle 98
1.5697368454161296 #293, triangle 98
1.5714809233935108 #294, triangle 98
#The minimum value is 1.5634512212531009, which is in quad 243 {(0.6502, 0.486)(0.6861999999999999, 0.743)(0.6797, 0.8286666666666666)(0.65845, 0.743)}, which is in triangle 81 {(0.7222, 1.0)(0.6667, 1.0)(0.6502, 0.486)}
#The maximum value is 1.5780975406562947, which is in quad 236 {(0.6056999999999999, 0.74315)(0.6205333333333333, 0.6574333333333333)(0.6306499999999999, 0.743)(0.6111, 1.0)}, which is in triangle 79 {(0.6111, 1.0)(0.6003, 0.4863)(0.6502, 0.486)}
#The mean average is 1.5706561945166015

